iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.026235456761106078,2.0267456987894308e-05,0.027138255946523686,0.0027556732964650003,2.2430043216079815e-06,2.6705437760982756e-07,0.0013118579174249624,7.434769032572093e-05,0.0001,0.0,30993.4
1,0.02650652226640966,2.8926260756416155e-05,0.025225874186799245,0.0014476146693100296,2.11581709339653e-06,2.3763389828194852e-07,0.0012734671359649692,7.410179714271085e-05,0.0001,0.0,62056.4
2,0.02678062993802366,4.03643319517572e-05,0.02734716116152753,0.0013756858572841204,2.1421560460256355e-06,2.144214320650582e-07,0.001280493977875573,6.40440087407034e-05,0.0001,0.0,93028.8
3,0.027051607419834988,5.680124707648505e-05,0.027209440422879715,0.0030288529474349637,2.069096240128161e-06,2.997837009042962e-07,0.0012583028326992036,8.97310304459536e-05,0.0001,0.0,124037.0
4,0.02732522776318294,6.65083438789681e-05,0.027440920493858868,0.0027741287647450956,2.069798122127747e-06,1.3162881480890366e-07,0.0012603787927876762,4.120611638312039e-05,0.0001,0.0,155030.4
5,0.027605814531552586,6.656334030494742e-05,0.02632160973174193,0.0006878125541458136,2.1603560102966906e-06,1.382680701432634e-07,0.0012888213171870148,4.1547207500725424e-05,0.0001,0.0,186035.4
6,0.027907270488818182,8.055714493081733e-05,0.028873993365926515,0.0017313240585181214,2.4038075906373554e-06,1.8700262101786546e-07,0.001358411572330481,5.266749504461647e-05,0.0001,0.0,216984.8
7,0.02819617078920808,9.16783503513022e-05,0.02860684224595201,0.002331408101128831,2.2421275838672515e-06,2.9520684186018746e-07,0.0013117467016979952,8.676219368916419e-05,0.0001,0.0,247912.0
8,0.028479247576088208,0.00010313763898747038,0.028171714030889382,0.0010610693817575928,2.1735694113497775e-06,1.3431601330953386e-07,0.0012943577119928333,4.0664541762516104e-05,0.0001,0.0,278857.8
9,0.02878527683921307,0.00011465566177380651,0.030763258150214877,0.002073546390609931,2.47324393795088e-06,2.1309676347640471e-07,0.0013797601938718058,5.8593591146631415e-05,0.0001,0.0,309712.6
10,0.02905744982942407,0.00011140411608584605,0.026381692728576534,0.001387972660989059,2.011685504203314e-06,1.1654018573479055e-07,0.001245726615454582,3.6443614835391844e-05,0.0001,0.0,340705.2
11,0.029335067529408444,0.00010000857078305944,0.028193002672972357,0.000585983288932519,2.163763445658735e-06,1.172808469326062e-07,0.0012926005413759305,3.404268237575262e-05,0.0001,0.0,371669.8
12,0.0296439252600161,9.976341369505311e-05,0.028942958082204075,0.0005543584745242506,2.4099218408816724e-06,7.277729883384208e-08,0.001364092515199694,2.014621588562148e-05,0.0001,0.0,402591.2
13,0.029959215962530195,0.00010542523307928493,0.02998878785029509,0.00226344642106675,2.4621089967211165e-06,1.6232036984315536e-07,0.0013804539074233953,4.6491267121273146e-05,0.0001,0.0,433508.4
14,0.03027416603372702,0.00010333100059505319,0.030879418679703063,0.002230217210767763,2.4607447219195507e-06,2.4663598492103957e-07,0.0013779650112449994,6.934686475273276e-05,0.0001,0.0,464355.6
15,0.03058467236918815,0.00011007403470771757,0.029694263870894223,0.0011187721505897452,2.3139129211682124e-06,2.1121346625093512e-07,0.0013372324852073264,5.950642252668546e-05,0.0001,0.0,495245.0
16,0.030893306077301886,0.00010232698417465438,0.02977816911370691,0.0025116695751071587,2.333548463446538e-06,3.5273491167363316e-07,0.001339378339939581,0.00010456784450126474,0.0001,0.0,526129.4
17,0.03121245753510094,0.00010902867471555254,0.030900355627712116,0.0012218862204227412,2.4744157430428815e-06,2.031755641577403e-07,0.001384047562119471,5.614442163253257e-05,0.0001,0.0,556984.2
18,0.03153786566291075,0.00010165265740073642,0.03166805282032218,0.0034072712040486733,2.555750723952588e-06,3.1381122443817557e-07,0.0014052461771257812,8.557509870915064e-05,0.0001,0.0,587829.0
19,0.0318718530515274,0.00010690115516154439,0.03307055089644909,0.0009048465613297439,2.6254872066969854e-06,1.6014285348383787e-07,0.001426131666846123,4.250131107343889e-05,0.0001,0.0,618615.0
20,0.032201746475266906,0.00011824175345407457,0.032508695465379586,0.0027028905325677034,2.5277533665571836e-06,2.871781947132505e-07,0.0013987486754918044,7.846621843576576e-05,0.0001,0.0,649441.2
21,0.03252489772926008,0.0001317856394570104,0.031287736942401535,0.001890812284494606,2.4038060022598995e-06,2.4388243707635127e-07,0.0013674081461810456,6.940276017598371e-05,0.0001,0.0,680298.0
22,0.0328466545595819,0.00014637178531310286,0.03302757030413587,0.0013421097140594472,2.449033127194275e-06,2.591375975511138e-07,0.0013522990203202459,0.00011824702307841899,0.0001,0.0,711081.0
23,0.03319435463510733,0.00014076188669475163,0.03276475151324737,0.0021491494237173654,2.70545526881902e-06,3.3369136358554005e-07,0.001447032339381411,8.961993755507506e-05,0.0001,0.0,741904.8
24,0.033522513026079115,0.00012407987638884683,0.03216885883655565,0.0019241974697301763,2.5016029121438083e-06,3.0621982938640384e-07,0.0013664531952950992,0.00011204813136541519,0.0001,0.0,772704.0
