iteration,performance_mc,performance_true,alpha,beta,bound,policy_advantage,model_advantage,total_samples,avg_return
0,0.04788959613700431,0.045470454330258675,0.0011145592719075685,0.0001,1.207301878958025e-06,0.0021664202333389186,2.293933913733181e-20,3776,0.04788959613700431
1,0.05445041971956475,0.04568781803640508,0.0012691175619602268,0.0,1.568418088003299e-06,0.0024716671410342553,0.0,3743,0.05445041971956475
2,0.039470677883856775,0.04589452214832032,0.0009921835205965054,0.0,9.855201462529043e-07,0.0019865682624125927,0.0,3828,0.039470677883856775
3,0.05581643109215643,0.04608355394403611,0.0010805897443558288,0.0,1.1579023999423062e-06,0.002143093446870654,0.0,3746,0.05581643109215643
4,0.06072990245729915,0.04633854099779254,0.0012646925927310903,0.0,1.5451893022922376e-06,0.002443580853044165,0.0,3726,0.06072990245729915
5,0.050666723899192107,0.046516345346918946,0.001203374537405886,0.0,1.3718911657901305e-06,0.0022800734486995477,0.0,3744,0.050666723899192107
6,0.061025241699681224,0.04679871946651551,0.0014131483351549116,0.0,1.95275685003455e-06,0.002763696919078896,0.0,3707,0.061025241699681224
7,0.04306269703622283,0.04701659397508516,0.0011580677602798129,0.0,1.3597009228835232e-06,0.002348223427884724,0.0,3835,0.04306269703622283
8,0.058624074157185666,0.04721367810316497,0.001213335410929159,0.0,1.469265988532656e-06,0.0024218628670987317,0.0,3727,0.058624074157185666
9,0.029609806626673004,0.04731730570605653,0.000991764757248619,0.0,9.62147660812046e-07,0.001940273948594952,0.0,3881,0.029609806626673004
10,0.05858907146744903,0.04759030177264441,0.0014446803175787346,0.0,2.023959422137759e-06,0.0028019478046601874,0.0,3763,0.05858907146744903
11,0.04230402972725673,0.047824085504796374,0.0012217998264420678,0.0,1.4375305389036478e-06,0.0023531359356790825,0.0,3816,0.04230402972725673
12,0.03683992521096718,0.04800206971837391,0.0009950307042913332,0.0,9.440827199191133e-07,0.0018975951512802702,0.0,3837,0.03683992521096718
13,0.05294521584245729,0.04823310651742933,0.001211453839415365,0.0,1.4638643795053e-06,0.002416706822625195,0.0,3781,0.05294521584245729
14,0.055336175284511874,0.04847444244953838,0.0012888885889721364,0.0,1.6538157308432887e-06,0.0025662663863944587,0.0,3747,0.055336175284511874
15,0.05230316452133426,0.04871814403437,0.0012686918407347877,0.0,1.584103272264561e-06,0.0024972230787692253,0.0,3783,0.05230316452133426
16,0.04233598903080283,0.04894917398022588,0.001179309287740186,0.0,1.3387686368164296e-06,0.0022704283782616556,0.0,3784,0.04233598903080283
17,0.03642697343393564,0.049190149817678934,0.001144019725545197,0.0,1.2728282912547714e-06,0.0022251859173987388,0.0,3834,0.03642697343393564
18,0.047758130893130135,0.04941809952339179,0.001167681878787299,0.0,1.2787941588826694e-06,0.002190312587895543,0.0,3781,0.047758130893130135
19,0.048483077747155746,0.0496190518522963,0.0010592707971568737,0.0,1.067867322649219e-06,0.002016231025183397,0.0,3782,0.048483077747155746
20,0.03633557670612658,0.04982033536137988,0.0010216476228567634,0.0,1.0191723036349212e-06,0.0019951542603017644,0.0,3859,0.03633557670612658
21,0.04592752537140532,0.05002252206645495,0.00114804840756397,0.0,1.2925500836042854e-06,0.0022517344653557453,0.0,3801,0.04592752537140532
22,0.040363695741872374,0.05023379202984968,0.001257862094743472,0.0,1.5027441552509109e-06,0.002389362333964567,0.0,3818,0.040363695741872374
23,0.05596795415204263,0.05052140553339439,0.0013401822677489978,0.0,1.7516309811980187e-06,0.002614019038082185,0.0,3773,0.05596795415204263
24,0.05107159656697841,0.05076892130626259,0.0012748692935000278,0.0,1.5439281077548073e-06,0.0024220963131304308,0.0,3760,0.05107159656697841
25,0.04500216558285899,0.0509434879994495,0.0010403658219390094,0.0,1.0640077231009643e-06,0.002045449207698676,0.0,3766,0.04500216558285899
26,0.05371812920461849,0.05116685429939462,0.0011450260170886792,0.0,1.2867179067035062e-06,0.002247491126839353,0.0,3749,0.05371812920461849
27,0.05314140789935705,0.05143897384905356,0.0011463490385856905,0.0,1.2516635568658686e-06,0.002183739009211557,0.0,3766,0.05314140789935705
28,0.053973026169530855,0.051650216596502666,0.001167364447017499,0.0,1.3046434238804658e-06,0.0022351947195474414,0.0,3747,0.053973026169530855
29,0.06624745812104008,0.05195477695596673,0.0013911372001003065,0.0001,1.8905088904153142e-06,0.002717933055458514,4.125461507602947e-06,3688,0.06624745812104008
30,0.05120395164893966,0.05213958896927212,0.0012972066544577516,0.0001,1.625909139701484e-06,0.002506785074088499,6.581741373494808e-06,3786,0.05120395164893966
31,0.05701753651585617,0.052381885867195374,0.001264756797179473,0.0001,1.595423437169164e-06,0.002522893635720493,7.112666972628886e-06,3729,0.05701753651585617
32,0.051249677923035836,0.05261335079292308,0.0011281835283499294,0.0001,1.208341250716059e-06,0.002142100501118585,2.571303511019659e-06,3770,0.051249677923035836
33,0.056797087579217795,0.052835669330812254,0.0012094298343350383,0.0001,1.3834027586676784e-06,0.0022876941173330537,8.503424057328036e-06,3745,0.056797087579217795
