iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.04581519601927409,1.211924485690538e-05,0.04631215305742613,0.0014401264071664814,3.764949073114705e-06,1.73505705073714e-07,0.0016949692143778654,3.8973567631617316e-05,0.0001,0.0,121138.6
1,0.04636561349801042,2.5066884292910124e-05,0.0457632971352263,0.0005159137171139718,3.734706243275146e-06,1.9552887265151936e-07,0.001688319023736969,4.434295784387437e-05,0.0,0.0,242280.4
2,0.04692640350747266,2.9494859804051435e-05,0.047074540984291466,0.0012010098652574504,3.7994539194088823e-06,1.646746217602887e-07,0.0017042559663137974,3.711040548231564e-05,0.0,0.0,363276.6
3,0.04748354784206936,3.0794456031393044e-05,0.046400795177661755,0.0008948065194675323,3.742176648067288e-06,7.596312548002136e-08,0.0016921922158709642,1.7153744902866742e-05,0.0,0.0,484483.6
4,0.04804580223885994,3.925438320685167e-05,0.04812144637334211,0.0015317849524258775,3.802640897119839e-06,1.2711842512391866e-07,0.0017065034429250916,2.9004627601146188e-05,0.0,0.0,605353.2
5,0.04860589472067758,3.788452513227187e-05,0.04734736004332447,0.0010332890246010386,3.714165411199928e-06,1.7733968555341064e-07,0.001686924747218366,4.0123129178790205e-05,0.0,0.0,726439.2
6,0.049164213073766325,5.381103510813979e-05,0.04836981268378173,0.0012248014881578273,3.7780347683488963e-06,3.5205112668492306e-07,0.0016684772979286614,0.00013785034662421275,0.0,0.0,847280.8
7,0.0497405414349277,4.9286748848682034e-05,0.04820182435318521,0.0010006830537758109,3.855161495961739e-06,1.532514330639065e-07,0.0017206615037826001,3.4129755495552794e-05,0.0,0.0,968140.4
8,0.05032200320182691,4.455416914712718e-05,0.049275662013949055,0.0009284654052360856,3.859587775161074e-06,1.2606272689707136e-07,0.0017225537878517779,2.7872668738769473e-05,0.0,0.0,1088802.8
9,0.05091847233570396,4.162062898502681e-05,0.0505396511964523,0.0013017435659584873,4.083469018233679e-06,1.645483956211877e-07,0.0017727680977273578,3.552560143307008e-05,0.0,0.0,1209391.0
10,0.05151607291361869,4.066067383805871e-05,0.05057994862071089,0.000911947258747418,4.0276502144258065e-06,8.687015864131552e-08,0.0017610275900732503,1.8695661618284647e-05,0.0,0.0,1330015.4
11,0.05214339480295612,4.422638854701388e-05,0.0528408592093305,0.00145794497152713,4.4085318551072524e-06,1.681062478141826e-07,0.0018430713788823924,3.564929502262811e-05,0.0,0.0,1450238.6
12,0.05275948223865605,3.950188643526941e-05,0.052858603593046706,0.0015246425630556074,4.19198057762127e-06,1.8754368294346573e-07,0.0017983873006556367,3.95965807373771e-05,0.0,0.0,1570463.4
13,0.05337740542974635,6.141614104197364e-05,0.05405528773065478,0.001070698573114272,4.331783181864251e-06,3.2542267563227884e-07,0.0017928253111080476,0.0001338989545566638,0.0,0.0,1690547.2
14,0.05400091003244747,6.652526998796305e-05,0.05269185835734935,0.0010651332608870065,4.237243275434409e-06,1.5345064929576793e-07,0.0018097932942995308,3.246278006525667e-05,0.0,0.0,1810824.4
15,0.05463735602218493,6.497953694161186e-05,0.05451273230079172,0.0012925558283903849,4.358583792542692e-06,1.7798464556374312e-07,0.0018357647549180269,3.730472760865194e-05,0.0,0.0,1930909.6
16,0.05528114728440379,6.434916120177106e-05,0.054314198870122975,0.0012621143648262631,4.3993672087641874e-06,1.3016022665962412e-07,0.001845912195981882,2.7057276174670168e-05,0.0,0.0,2050877.8
17,0.05592229848390088,6.687533059534209e-05,0.05532918441257841,0.0019411322846306762,4.361967070399573e-06,1.0264277810479162e-07,0.0018391629816854153,2.133144207341633e-05,0.0,0.0,2170718.2
18,0.05657710615332351,7.524090499502433e-05,0.05662117259090914,0.0013417898842939344,4.514752524923987e-06,9.297461198465432e-08,0.00187133438708132,1.96852683472795e-05,0.0,0.0,2290361.6
19,0.05723118106686279,6.449417677651467e-05,0.05657077713105033,0.0021831270854666416,4.406152092774408e-06,2.5403198076032074e-07,0.0018493714175123327,5.277987001465931e-05,0.0,0.0,2410013.6
20,0.057896957509576207,5.793074517443894e-05,0.05634354034242668,0.0017888301995972126,4.527890315108316e-06,3.2166784849950663e-07,0.0018757298898961865,6.680512441451762e-05,0.0,0.0,2529754.6
21,0.058577805634017335,6.180551836412954e-05,0.05744695114870195,0.0012118171910609076,4.698158367763286e-06,1.9902026837046866e-07,0.0019124380828273787,4.1311505188488994e-05,0.0,0.0,2649231.2
22,0.059254948239326186,6.199981326365066e-05,0.05847485758042455,0.0009830812433823898,4.630143175423391e-06,1.521694820103294e-07,0.0018989640369288425,3.081518257613997e-05,0.0,0.0,2768695.0
23,0.05994328796850222,5.98985048936891e-05,0.05923700775867854,0.0014752443445221264,4.710879104320785e-06,3.112737076307095e-07,0.0019164583503683407,6.298600711545545e-05,0.0,0.0,2887987.6
