iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.04550286440166068,2.0529537579569645e-05,0.05151336326378188,0.005653516287851211,1.6186942596485074e-06,2.561635330358852e-07,0.0011281207997455183,8.172708613921917e-05,0.0001,0.0,3765.8
1,0.045712297892694195,5.2632400934783915e-05,0.04617914708220308,0.01196135782610371,1.4017528496936025e-06,3.387025879628671e-07,0.0010477365822500252,0.00012887741792004157,0.0,0.0,7551.8
2,0.045971614095825224,7.288770294576568e-05,0.05401565357351913,0.011359003507680805,1.7694281578947153e-06,3.9793070801077817e-07,0.0011738630929707184,0.00014116741240091887,0.0,0.0,11299.0
3,0.0461734167041216,8.488113194091558e-05,0.04476862244052145,0.005188903793283197,1.445562911590931e-06,2.0072492803267456e-07,0.001064099397184929,7.1319299823559e-05,0.0,0.0,15101.8
4,0.046389900986407065,0.00010112967123580828,0.04458892656276999,0.005675047705903566,1.5104817831331545e-06,1.6486883208002277e-07,0.0010867317912508245,5.768310200783919e-05,0.0,0.0,18899.8
5,0.04661921319133413,0.00010846758923809433,0.043817413582119755,0.005367121946234393,1.4418413089539821e-06,2.1412937332521814e-07,0.001073727682293273,8.077416437843176e-05,0.0,0.0,22679.0
6,0.04688293445623035,0.00012028578253670642,0.05016757343159187,0.012477884295341276,1.5842226678984334e-06,2.540312164291058e-07,0.0011215495137821946,8.667210416517513e-05,0.0,0.0,26455.2
7,0.047090724005023545,0.00012273817684888095,0.04450595454988023,0.004733771935222385,1.2436479715918546e-06,1.5862274087118094e-07,0.0010000564930458355,5.709357021750878e-05,0.0,0.0,30250.8
8,0.04733493359590189,9.292471657724574e-05,0.04822049228919296,0.009326294295727245,1.534264567114123e-06,4.220573361455114e-07,0.00108879872872903,0.00014099519471022897,0.0,0.0,34032.6
9,0.04756267207225062,0.00012039927332916639,0.05410513577644969,0.008291662234702946,1.4888961639726776e-06,3.3631352268897754e-07,0.0010865793913131618,0.00011639768022241674,0.0,0.0,37777.2
