iteration,performance_mc,performance_true,alpha,beta,bound,policy_advantage,model_advantage,total_samples,avg_return
0,0.38413778579317787,0.39862627151948193,0.0001,0.0001,5.623600837078849e-07,0.01582818426193737,0.010701319240354723,4000,0.38413778579317787
1,0.37254673319598125,0.39883267653071297,0.0001,0.0001,5.67823541858387e-07,0.015904439904956675,0.01062385873560803,4000,0.37254673319598125
2,0.40030265626429756,0.39905103608179016,0.0001,0.0001,6.510001024674886e-07,0.017027815790417955,0.009432376809941342,4000,0.40030265626429756
3,0.43967424102773345,0.399269452275386,0.0001,0.0001,7.668845005922409e-07,0.01847949519325015,0.01102940321234563,4000,0.43967424102773345
4,0.38111723854565643,0.39947602009698513,0.0001,0.0001,5.5399149606685e-07,0.01570829741690208,0.009915046793909012,4000,0.38111723854565643
5,0.41152170728611415,0.3996826491282559,0.0001,0.0001,6.958096413723123e-07,0.01760409077001268,0.010493923779619772,4000,0.41152170728611415
6,0.422583549315804,0.3998773907304785,0.0001,0.0001,7.329878816708164e-07,0.018068377254011073,0.011184512461077264,4000,0.422583549315804
7,0.39695691165342006,0.40007214434260874,0.0001,0.0001,5.322899466906226e-07,0.015397232693516208,0.012237547933303668,4000,0.39695691165342006
8,0.4301923222213267,0.4002908272471594,0.0001,0.0001,6.711798878693597e-07,0.017281063255393185,0.010224406589422488,4000,0.4301923222213267
9,0.37848970018558065,0.40049764706470037,0.0001,0.0001,4.0080407833835225e-07,0.013359699301847845,0.010201309114194744,4000,0.37848970018558065
10,0.37353562623227665,0.40069261078840157,0.0001,0.0001,4.1238198777190006e-07,0.013551700968662653,0.010234851824539318,4000,0.37353562623227665
11,0.4370430723293475,0.40091145632626235,0.0001,0.0001,6.144814613953872e-07,0.01653037241493973,0.01266595531755475,4000,0.4370430723293475
12,0.3824680631361006,0.4011064829332767,0.0001,0.0001,6.291730266653437e-07,0.016738284187962006,0.00999993947523352,4000,0.3824680631361006
13,0.37608973553616876,0.4013254368555821,0.0001,0.0001,5.766993727569793e-07,0.0160121628071106,0.009631011635464405,4000,0.37608973553616876
14,0.4151930680770206,0.4015444473312788,0.0001,0.0001,4.97686196346183e-07,0.01487337942658979,0.009514859373298984,4000,0.4151930680770206
15,0.40078561517461475,0.40176351751619976,0.0001,0.0001,5.379643177054564e-07,0.015461999403020624,0.010270599116713238,4000,0.40078561517461475
16,0.41086042160024755,0.40198264107300685,0.0001,0.0001,7.237652877762855e-07,0.017932618714913147,0.01145771685348671,4000,0.41086042160024755
17,0.4509701987598435,0.4021898704969107,0.0001,0.0001,4.848650378821931e-07,0.014691110700942929,0.011718256117234174,4000,0.4509701987598435
18,0.41794328307992634,0.4024091131719149,0.0001,0.0001,6.135177692609571e-07,0.016507208876266458,0.010406558275050555,4000,0.41794328307992634
19,0.3926385485860732,0.4026284123590185,0.0001,0.0001,6.534926292708427e-07,0.017034820207202997,0.009737031257633522,4000,0.3926385485860732
20,0.42222404683904746,0.40284775855290333,0.0001,0.0001,7.717005058007998e-07,0.018509630722549367,0.010644951279939379,4000,0.42222404683904746
21,0.41442905010337716,0.4030671707385133,0.0001,0.0001,6.717784869724036e-07,0.017268026933620492,0.010344708545072594,4000,0.41442905010337716
22,0.4655400553101082,0.40327461711064616,0.0001,0.0001,7.174351238940897e-07,0.017866760489955412,0.010503967855189351,4000,0.4655400553101082
23,0.4140321230982922,0.403494131448063,0.0001,0.0001,7.189055440419797e-07,0.017861160678996825,0.009411096359248814,4000,0.4140321230982922
