# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_current[2];w_current[3];w_target[0];w_target[1];w_target[2];w_target[3]
0.000000000000000000000000000000e+00;4.582901009996601798812676520356e-02;3.936758684969744737092156583458e-02;9.919565669673711103861146742844e-05;1.600000000000000088817841970013e+00;1.398650836020234544676554833131e+00;8.000000000000000444089209850063e-01;1.120166893948165709460340622172e-01;1.708662623684784271152481416323e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.363296211737133354323370237893e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.000000000000000000000000000000e+00;4.640128186518817365868727620182e-02;3.952474643183312430494424916105e-02;9.071051537564888604756735412948e-05;1.597266139802104412126482202439e+00;1.396061554132062010324943912565e+00;8.000000000000000444089209850063e-01;1.119778403017671619679163086403e-01;1.721361211670161461481654008310e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.401818270442806904380744770222e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.000000000000000000000000000000e+00;4.698058427630599775959296948713e-02;3.968099852697942048207480070232e-02;8.207998960823968551472895605059e-05;1.594516667824334987813017505687e+00;1.393454060899195656730853443150e+00;8.000000000000000444089209850063e-01;1.119384011666240130722371759475e-01;1.734131215742530478240990277072e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.440602910873419024561509216298e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.000000000000000000000000000000e+00;4.756697531854083005331546019079e-02;3.983630571623954230719988345299e-02;7.330320687439490618363124863066e-05;1.591751566696638864328861018294e+00;1.390828301343790096566976899339e+00;8.000000000000000444089209850063e-01;1.118983665451345338448518873520e-01;1.746972124343912401503442488604e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.479645781155626688835313942150e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.000000000000000000000000000000e+00;4.816051240679564138247314986074e-02;3.999063029891351817024514048171e-02;6.437932939002452125548670025523e-05;1.588970821080739170838569407351e+00;1.388184222923958488493667573493e+00;8.000000000000000444089209850063e-01;1.118577310213205305844397230430e-01;1.759883402332554705460587740617e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.518942325593762049168108929642e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.000000000000000000000000000000e+00;4.876125234758826865189007548906e-02;4.014393430812994434386808961790e-02;5.530755537170610664811365442262e-05;1.586174417705928485489152990340e+00;1.385521775600758509483512170846e+00;8.000000000000000444089209850063e-01;1.118164892101826679571274780756e-01;1.772864490872042746508197019750e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.558487782939176072944872930570e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.000000000000000000000000000000e+00;4.936925130043313264538440421347e-02;4.029617952706719685718184109646e-02;4.608712030227751993774476524379e-05;1.583362345404447868446595748537e+00;1.382840911905220071531630310346e+00;8.000000000000000444089209850063e-01;1.117746357604490342607661546026e-01;1.785914807337289243391320603394e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.598277184825551848956423639514e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.000000000000000000000000000000e+00;4.998456473869479499416712542370e-02;4.044732750576146562693224950635e-02;3.671729819585103546907001170752e-05;1.580534595146409815313859326125e+00;1.380141587005375702901233125885e+00;8.000000000000000444089209850063e-01;1.117321653573690454219757839383e-01;1.799033745237990471188549435055e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.638305354377882009243166949730e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.000000000000000000000000000000e+00;5.060724740993901432650758920317e-02;4.059733957849656627026035948802e-02;2.719740286066753189725409001198e-05;1.577691160074225384946089434379e+00;1.377423758773211881489828556369e+00;8.000000000000000444089209850063e-01;1.116890727255491766456430013932e-01;1.812220674160099076477337121105e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.678566905002476742931466491271e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.000000000000000000000000000000e+00;5.123735329580830777373989803891e-02;4.074617688177040175645515773795e-02;1.752678915816987701911666697185e-05;1.574832035536499308392421880853e+00;1.374687387851495357082853843167e+00;8.000000000000000444089209850063e-01;1.116453526318310351950202630178e-01;1.825474939725857132649666780821e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.719056239365446805229462046150e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
