iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.0262310690628653,1.561132664410963e-05,0.026699445921340208,0.0010338796970460165,2.630338495834423e-06,3.7019191406647945e-07,0.0014224162796388803,9.9575367366095e-05,0.0001,0.0,15506.8
1,0.02651380208633175,3.488863406500612e-05,0.0262268637012479,0.0026554078581997763,2.6405232320520497e-06,4.419325678869487e-07,0.0014210175187123627,0.00011221103933317483,0.0001,0.0,31040.4
2,0.026817354347230406,2.4604148233707505e-05,0.028263093298279605,0.0028197975636807546,2.9605831038788986e-06,1.9445032978957783e-07,0.0015125419552061855,4.961191612207645e-05,0.0001,0.0,46516.0
3,0.027078188613945092,2.9488846836184675e-05,0.02506683134599566,0.0014140789538261513,2.375480873523944e-06,1.8723555605869253e-07,0.001363034237215887,5.374287638056372e-05,0.0,0.0,62060.6
4,0.027348328449582515,1.9886010525308803e-05,0.024437854556097087,0.0034345514254288476,2.4259870115412597e-06,4.675746434409768e-07,0.0013652726414707292,0.00013228931715295858,0.0,0.0,77585.6
5,0.027653206664377972,2.409670632042729e-05,0.028693165589011038,0.00144470936089005,2.8673732563909504e-06,2.143348310877417e-07,0.0014872757789673944,5.4347910182025486e-05,0.0,0.0,93062.2
6,0.027944664860193397,2.9441508470788072e-05,0.027565651150774566,0.0017497946881699436,2.691627552354479e-06,2.4873299554379715e-07,0.0014464307459723697,6.534946934452853e-05,0.0,0.0,108554.2
7,0.028230140649983727,1.4477531826554175e-05,0.026749685400122326,0.0017935609998126346,2.52619156341608e-06,3.1373478837030533e-07,0.001393884298358692,8.47272042334639e-05,0.0,0.0,124078.6
8,0.028524945034673267,3.985432032335415e-05,0.027275976317581968,0.0017269053887183233,2.5797342459237107e-06,4.3855784056462637e-07,0.0014123983940709905,0.00012165219157118763,0.0,0.0,139572.4
9,0.028831299111290877,2.7705983291541668e-05,0.028756773193043077,0.0036244172344055375,2.8419351994634513e-06,4.4126097985112806e-07,0.0014800498110869274,0.00011054660503992713,0.0,0.0,155057.8
10,0.029116694637846524,2.2277015498026294e-05,0.025958169802237537,0.002558738801753737,2.5299288289514557e-06,3.6438051972509103e-07,0.001397176806161662,0.00010495586933718209,0.0,0.0,170563.4
11,0.029423019322049392,3.5683439756657586e-05,0.02934977122973617,0.0021459401273070545,2.8294793440244685e-06,3.8492223833386465e-07,0.001482784226290583,9.51806083102037e-05,0.0,0.0,186041.2
12,0.029750640064529342,5.188164585819285e-05,0.030647433393863267,0.0017226066502797704,3.1260179251539545e-06,3.5044767247291463e-07,0.0015564837061102193,8.907237146691236e-05,0.0,0.0,201475.4
13,0.030061000244557025,6.57129906791625e-05,0.02878188510672079,0.001938800671136092,2.70313718886888e-06,2.1837997964106088e-07,0.0014479081593406146,5.910994741974668e-05,0.0,0.0,216958.2
14,0.030361251056842852,6.42503556796618e-05,0.028804331494876635,0.0004658871073050803,2.6679372737731906e-06,1.0742473125097994e-07,0.0014420990620364587,3.2727417403889725e-05,0.0,0.0,232430.8
15,0.030718567792263257,5.07079544414209e-05,0.03272472745108155,0.003048355498071325,3.5455788257601436e-06,5.0327472061245e-07,0.001659369016816146,0.00010981104592533502,0.0,0.0,247812.6
