iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.026208665055701845,1.0962087116595273e-05,0.025757457656933103,0.0011353944978933631,1.7618899002710118e-06,1.565153485957988e-07,0.001160034641129911,5.170670250702875e-05,0.0001,0.0,62048.2
1,0.0264685291082854,2.6632442053288592e-05,0.02688573966526267,0.001451385634044326,1.869040505324349e-06,3.079261063313107e-07,0.0011916146653059324,9.712333306075051e-05,0.0001,0.0,124027.0
2,0.026729290097077984,2.872928417891676e-05,0.026941512901983582,0.000906216274345192,1.8244095931002356e-06,1.6639950675370836e-07,0.0011805575063568497,5.418233809241493e-05,0.0001,0.0,186020.2
3,0.02698710969451945,3.176740374122495e-05,0.02641984283118422,0.0015848603788620472,1.7668192908837142e-06,1.6858294662240347e-07,0.0011625774224004542,5.694533135768343e-05,0.0,0.0,248021.6
4,0.027259023504382796,3.0536629642489725e-05,0.02818111962065494,0.0006496423894979233,1.917921412215575e-06,1.0096046863162329e-07,0.001212207109485397,3.2484056913241267e-05,0.0,0.0,309961.2
5,0.027529227100283427,3.8480691850526404e-05,0.026604811712318342,0.001853174425061279,1.8681858983828426e-06,1.3855830627323082e-07,0.0011961732803323964,4.364651114095245e-05,0.0,0.0,371954.2
6,0.027811431111100914,4.1088667257812524e-05,0.028246120272527854,0.0009030223763613788,2.022508486744611e-06,1.2765407944818063e-07,0.0012452186399759314,3.976300367517479e-05,0.0,0.0,433874.8
7,0.028090159406947125,4.218761667313631e-05,0.028350903548870283,0.0005460308931595629,1.9584793651300805e-06,1.0228198419220718e-07,0.0012260759162684297,3.139319012380802e-05,0.0,0.0,495780.2
8,0.02837233071815453,5.074923782530954e-05,0.02847721453851182,0.0014682819895899925,1.994165667696696e-06,9.675133527624122e-08,0.0012379315115713357,3.033122802457278e-05,0.0,0.0,557687.6
9,0.028650210488316417,5.3300516595678664e-05,0.02713024704051819,0.000958684402820459,1.8983442127335036e-06,1.591361548444143e-07,0.0012065939396783602,5.1345010644504264e-05,0.0,0.0,619677.4
10,0.028933018490238372,5.248907856042562e-05,0.028551209583975622,0.0010765144264064182,1.97448082347255e-06,8.053496737717218e-08,0.0012320564365873668,2.4845390538032554e-05,0.0,0.0,681552.4
11,0.02921572151108477,4.95161841934117e-05,0.028546855727819165,0.0010999877996462197,1.9500057262880177e-06,9.256135557821808e-08,0.0012252048879140527,2.956350796943464e-05,0.0,0.0,743453.2
12,0.02951953844426212,4.928720142160693e-05,0.03081491492025784,0.0017738615243280446,2.215556482408704e-06,1.9723071266562045e-07,0.0013055793315488134,5.680171059018658e-05,0.0,0.0,805183.0
13,0.029817145943643163,4.3057847527323595e-05,0.029957018683200644,0.0015343305677583338,2.1258232833578273e-06,1.2327941129148652e-07,0.0012798668625877648,3.680537965230986e-05,0.0,0.0,867006.6
14,0.030108463130236362,5.672925807096815e-05,0.029893444135259108,0.0011445559410579312,2.0207999264349583e-06,1.7641942581512717e-07,0.001247111721673669,5.460873273777523e-05,0.0,0.0,928804.0
15,0.03040688899234733,6.525461483680394e-05,0.029964851307870532,0.0007408426420595877,2.0682802899946066e-06,1.4297531702039383e-07,0.0012624869567616488,4.33656117684635e-05,0.0,0.0,990579.0
16,0.03071174328522062,6.628560786871678e-05,0.030800649050696238,0.0009121188977567503,2.1686101916343194e-06,7.111754500742221e-08,0.0012938897885343686,2.022041849404397e-05,0.0,0.0,1052344.6
17,0.03100903823493682,5.237148135255204e-05,0.03008255824783898,0.0025839444170795587,2.0220157877128626e-06,2.4804853801589033e-07,0.0012477834777013075,7.654539347045486e-05,0.0,0.0,1114155.4
18,0.031331272685342436,5.4030909299884476e-05,0.03135618655861391,0.0012175520006038278,2.317517560542128e-06,1.8549922527606544e-07,0.0013377464538461058,5.483830093338595e-05,0.0,0.0,1175834.8
19,0.03165286954863668,5.802265334093533e-05,0.03134158166774226,0.0016619683914951258,2.310032836371813e-06,2.0825771296897763e-07,0.0013356671685768513,5.9959575774120215e-05,0.0,0.0,1237531.6
20,0.031964085209424585,5.724466729828099e-05,0.03156584515950556,0.0006540292431403909,2.1632438766940882e-06,7.642054275444834e-08,0.001293353870120915,2.3250638723176525e-05,0.0,0.0,1299205.0
