# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_current[2];w_current[3];w_target[0];w_target[1];w_target[2];w_target[3]
0.000000000000000000000000000000e+00;2.679368903471947787166621002264e-06;5.565386550667130078923899860754e-05;1.239324031507706730284405771680e-05;2.000000000000000000000000000000e+00;1.547735373777116674176568267285e+00;1.287500000000000310862446895044e+00;1.897367765734353506346110407321e-01;1.997680914594476057042932853891e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.558933247304255664145644630006e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
1.000000000000000000000000000000e+00;2.679509170801072036441391535644e-06;5.565618727269382290303439964063e-05;1.239384480753516414269603529430e-05;1.999996004638170843392686037987e+00;1.547732266324995276107756581041e+00;1.287500000000000310862446895044e+00;1.897374409891411373152436681266e-01;1.997772255690500837284253460302e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.559419339545123300274081431213e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.000000000000000000000000000000e+00;2.679649450720341124257102907724e-06;5.565850921918984682817271858468e-05;1.239444935134325782833362994406e-05;1.999992009101641432522455943399e+00;1.547729158738646582094133918872e+00;1.287500000000000310862446895044e+00;1.897381054367042185759828498703e-01;1.997863604328103792194971238816e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.559905492008980123371974343998e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.000000000000000000000000000000e+00;2.679789743231337731675699778688e-06;5.566083134618028411405576960647e-05;1.239505394650765706114799169502e-05;1.999988013390397334489989589201e+00;1.547726051018064374886762379901e+00;1.287500000000000310862446895044e+00;1.897387699161278140635999989172e-01;1.997954960508192517578069172246e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.560391704705539689523139430065e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
4.000000000000000000000000000000e+00;2.679930136624419566521246999224e-06;5.566315365368529414482820505405e-05;1.239565859303450452407260873322e-05;2.000000000000000000000000000000e+00;1.546737293256420731069056273554e+00;1.287500000000000310862446895044e+00;1.897394344274143662687492906116e-01;1.999303591299698963326030368148e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.564377150143998952803480776848e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.000000000000000000000000000000e+00;2.680070795043983894836471526535e-06;5.566547760317159388018457000236e-05;1.239626367144290107859868482754e-05;1.999999200278563593613512239244e+00;1.543956119364916723668557096971e+00;1.287500000000000310862446895044e+00;1.897400993887299325280082484824e-01;2.002989418742012373724804830122e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.574868131418658638384484958485e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.000000000000000000000000000000e+00;2.680211577186424056574781324414e-06;5.566780591163424216256949694781e-05;1.239686988916391377946353558048e-05;1.999999000350206390663743150071e+00;1.542732056148065744594077841612e+00;1.287500000000000310862446895044e+00;1.897407655774241697077542312400e-01;2.004662713425874401713651720702e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.579758742464081264120748585192e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.000000000000000000000000000000e+00;2.680352372011650744361129297677e-06;5.567013623997049801038830563193e-05;1.239747663718721815639088601468e-05;1.999994991026783797138932641246e+00;1.542728910495214655895779287675e+00;1.287500000000000310862446895044e+00;1.897414323241399247699234820175e-01;2.004754737843815366466881239260e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.580248469174576522329885012831e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.000000000000000000000000000000e+00;2.680493179521268238597615091168e-06;5.567246675012464603464132362198e-05;1.239808343694399321718250389646e-05;1.999990981527349775959123689972e+00;1.542725764706194713227205284056e+00;1.287500000000000310862446895044e+00;1.897420991029510062286789207064e-01;2.004846769890529771545760115425e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.580738256791266270802675860738e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.000000000000000000000000000000e+00;2.680633999716895642762915299984e-06;5.567479744211746225945880439667e-05;1.239869028844053241663648867732e-05;1.999986971851890560358810944308e+00;1.542722618780997922982578529627e+00;1.287500000000000310862446895044e+00;1.897427659138604671973382664873e-01;2.004938809566927753852113094912e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.581228105323940967570510479909e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
