# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;adv_budget;adv_disadvantage;adv_dist_sup;adv_dist_mean
1.531000000000000000000000000000e+03;3.709421288717314801886004715925e+00;1.665474780663569465133377889288e-01;3.157289243310202886405591016228e-01;2.000000000000000000000000000000e+00;1.131262160077572076488650054671e+00;1.134061664828030835394656605786e+00;7.482538841608399327043343873811e-01;0.000000000000000000000000000000e+00;3.970260618991648606142252919682e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.097696265979685031899393266031e-01;7.655000000000001213196210159140e-03;6.911582804893690208658529883223e-03;1.531000000000013253065311857881e-02;1.531000000000001630418022813274e-02
1.532000000000000000000000000000e+03;3.710483125771479429033661290305e+00;1.665266092635916961306463690562e-01;3.155269184817881544802276039263e-01;2.000000000000000000000000000000e+00;1.131207802521118965799473699008e+00;1.133611412791293293622629789752e+00;7.478819669106215872744769512792e-01;0.000000000000000000000000000000e+00;3.971270236544978968554198139884e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.099131754896522511488754503262e-01;7.660000000000000142108547152020e-03;6.916397020883478449770898066618e-03;1.532000000000010957179608084289e-02;1.531999999999995171195976695344e-02
1.533000000000000000000000000000e+03;3.711544537451249237136607916909e+00;1.665058069807731078171286753786e-01;3.153250511260732857898858583212e-01;2.000000000000000000000000000000e+00;1.131153505116705648703145925538e+00;1.133161225064950761165505355166e+00;7.475101876684639989889546995983e-01;0.000000000000000000000000000000e+00;3.972280877528563719676413246162e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.100568180732172385294376226739e-01;7.664999999999999938382622133304e-03;6.921212051207720726553329626540e-03;1.533000000000003283651128782594e-02;1.533000000000001028510610012745e-02
1.534000000000000000000000000000e+03;3.712605524148948177298734663054e+00;1.664850710840374004018116238512e-01;3.151233220707612137090336545953e-01;2.000000000000000000000000000000e+00;1.131099267770710792291311008739e+00;1.132711101598402603229942542384e+00;7.471385463044379893204904874437e-01;0.000000000000000000000000000000e+00;3.973292542405311650668964240651e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.102005543487043215389320494069e-01;7.670000000000000602018435102991e-03;6.926027895949680296405759349909e-03;1.534000000000006538880548134784e-02;1.534000000000000120403687020598e-02
1.535000000000000000000000000000e+03;3.713666086256247389485452004010e+00;1.664644014398587168468424124512e-01;3.149217311231614080391238985612e-01;2.000000000000000000000000000000e+00;1.131045090389695140231651748763e+00;1.132261042341134338329311503912e+00;7.467670426888344259452878759475e-01;0.000000000000000000000000000000e+00;3.974305231640167142270758660061e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.103443843161534126950940049028e-01;7.675000000000000398292510084275e-03;6.930844555192516333319563415216e-03;1.534999999999998865352068833090e-02;1.534999999999999212296764028451e-02
1.536000000000000000000000000000e+03;3.714726224164167867058949923376e+00;1.664437979150488189361567492597e-01;3.147202780910099417788217124325e-01;2.000000000000000000000000000000e+00;1.130990972880401290723284546402e+00;1.131811047242718526462113004527e+00;7.463956766921643337653335947834e-01;0.000000000000000000000000000000e+00;3.975318945700152990785358753101e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.104883079756069225174641701415e-01;7.679999999999999327204847077155e-03;6.935662029018121663148654931774e-03;1.536000000000001947109140587600e-02;1.535999999999998998079231427027e-02
1.537000000000000000000000000000e+03;3.715785938263086674027135813958e+00;1.664232603767508145153897203272e-01;3.145189627824667155664428719319e-01;2.000000000000000000000000000000e+00;1.130936915149753696496759403090e+00;1.131361116252812992755139021028e+00;7.460244481851578957076753795263e-01;0.000000000000000000000000000000e+00;3.976333685054357397654911654428e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.106323253271050549573217836041e-01;7.685000000000000858202398035246e-03;6.940480317507261541487562084285e-03;1.537000000000005375810907537470e-02;1.537000000000001385946912790814e-02
1.538000000000000000000000000000e+03;3.716845228942732504151535977144e+00;1.664027886924437371618523684447e-01;3.143177850061100175871331430244e-01;2.000000000000000000000000000000e+00;1.130882917104856666412615595618e+00;1.130911249321161271552682592301e+00;7.456533570387633425013973464957e-01;0.000000000000000000000000000000e+00;3.977349450173883011958042565936e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.107764363706877502879777352973e-01;7.689999999999999787114735028126e-03;6.945299420739218902720590875788e-03;1.538000000000008457567979291980e-02;1.537999999999997355337733040415e-02
1.539000000000000000000000000000e+03;3.717904096592187013214925173088e+00;1.663823827299410473834484491817e-01;3.141167445709430738887135703408e-01;2.000000000000000000000000000000e+00;1.130828978652994809550591526204e+00;1.130461446397593050505747669376e+00;7.452824031241475077891323053336e-01;0.000000000000000000000000000000e+00;3.978366241531930956078222383354e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.109206411063970026953384717672e-01;7.695000000000000450750547997814e-03;6.950119338793323518765898683114e-03;1.539000000000011712797398644170e-02;1.539000000000005988209927920707e-02
1.540000000000000000000000000000e+03;3.718962541599900362143671372905e+00;1.663620423573854978371855395380e-01;3.139158412863867764208691824024e-01;2.000000000000000000000000000000e+00;1.130775099701634367477254272671e+00;1.130011707432022838304419565247e+00;7.449115863126950509709445213957e-01;0.000000000000000000000000000000e+00;3.979384059603735773573418565974e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.110649395342692830057629294060e-01;7.700000000000000247024622979097e-03;6.954940071745408826375811628395e-03;1.539999999999998488153796216693e-02;1.539999999999988947174678344254e-02
1.541000000000000000000000000000e+03;3.720020564353664127565934904851e+00;1.663417674432512427529218257405e-01;3.137150749622800161020563791681e-01;2.000000000000000000000000000000e+00;1.130721280158418995398506012862e+00;1.129562032374450630811679729959e+00;7.445409064760072359590026280785e-01;0.000000000000000000000000000000e+00;3.980402904866582234309768661973e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.112093316543510401750438632007e-01;7.705000000000000043298697960381e-03;6.959761619674133259483284064117e-03;1.541000000000001743383215568883e-02;1.540999999999997753519220822227e-02
1.542000000000000000000000000000e+03;3.721078165240637503075049608015e+00;1.663215578563437546666392563566e-01;3.135144454088812926428886385111e-01;2.000000000000000000000000000000e+00;1.130667519931171982605633274943e+00;1.129112421174961689018800825579e+00;7.441703634859021532221845518507e-01;0.000000000000000000000000000000e+00;3.981422777799834065819151174281e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.113538174666784258404206298110e-01;7.710000000000000706934510930068e-03;6.964583982652960622572457793922e-03;1.542000000000005172084982518754e-02;1.541999999999991467769522301978e-02
1.543000000000000000000000000000e+03;3.722135344647345078783473582007e+00;1.663014134657936904382324883045e-01;3.133139524368623862748961528268e-01;2.000000000000000000000000000000e+00;1.130613818927896252475306937413e+00;1.128662873783725428822322101041e+00;7.437999572144140536522627371596e-01;0.000000000000000000000000000000e+00;3.982443678884877032685130071599e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.114983969712939337881607571035e-01;7.714999999999999635846847922949e-03;6.969407160757592513411484702601e-03;1.543000000000008253842054273264e-02;1.543000000000003049671626342843e-02
1.544000000000000000000000000000e+03;3.723192102959676397233579336898e+00;1.662813341410632195227492502454e-01;3.131135958573114663749947794713e-01;2.000000000000000000000000000000e+00;1.130560177056771475889718203689e+00;1.128213390150996087157864167239e+00;7.434296875337923493631819837901e-01;0.000000000000000000000000000000e+00;3.983465608605169351943975364350e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.116430701682337711666548329958e-01;7.720000000000001166844398881040e-03;6.974231154059684287260800772401e-03;1.543999999999995376143147041148e-02;1.543999999999994855726104248106e-02
1.545000000000000000000000000000e+03;3.724248440562868189829259790713e+00;1.662613197519419716563504607620e-01;3.129133754817311485751929467369e-01;2.000000000000000000000000000000e+00;1.130506594226157845994862327643e+00;1.127763970227112722000128997024e+00;7.430595543165035010702013096306e-01;0.000000000000000000000000000000e+00;3.984488567446218924839040909092e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.117878370575439012091223389689e-01;7.725000000000000095756735873920e-03;6.979055962632613012430748966608e-03;1.545000000000014764300892977644e-02;1.545000000000001233457780358549e-02
1.546000000000000000000000000000e+03;3.725304357841546121221654175315e+00;1.662413701685407085850698649665e-01;3.127132911220353861381227034144e-01;2.000000000000000000000000000000e+00;1.130453070344590082996205637755e+00;1.127314613962497880095270375023e+00;7.426895574352254669747708248906e-01;0.000000000000000000000000000000e+00;3.985512555895588757831626836037e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.119326976392578665286947625646e-01;7.729999999999999892030810855204e-03;6.983881586546468456244696199064e-03;1.546000000000004315214852113058e-02;1.545999999999997376320948205830e-02
1.547000000000000000000000000000e+03;3.726359855179684377191051680711e+00;1.662214852613004834047671920416e-01;3.125133425905497475127958750818e-01;2.000000000000000000000000000000e+00;1.130399605320781875050784037740e+00;1.126865321307658707183918522787e+00;7.423196967628530318350499328517e-01;0.000000000000000000000000000000e+00;3.986537574442882325871650994742e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.120776519134214777029256993046e-01;7.735000000000000555666623824891e-03;6.988708025872293616576058639112e-03;1.547000000000021274759731682025e-02;1.547000000000009131695399844375e-02
1.548000000000000000000000000000e+03;3.727414932960637639070000659558e+00;1.662016649009820934423942162539e-01;3.123135297000116938903602203936e-01;2.000000000000000000000000000000e+00;1.130346199063622325553524206043e+00;1.126416092213185837778155473643e+00;7.419499721724929219845989791793e-01;0.000000000000000000000000000000e+00;3.987563623579783687878030917773e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.122226998800664315991681974083e-01;7.740000000000000351940698806175e-03;6.993535280677277803096369979130e-03;1.547999999999996947885883002982e-02;1.547999999999995560107102221536e-02
1.549000000000000000000000000000e+03;3.728469591567121099728865374345e+00;1.661819089586733522168060517288e-01;3.121138522635656942227910803922e-01;2.000000000000000000000000000000e+00;1.130292851482177507449478071067e+00;1.125966926629753395161515072687e+00;7.415803835374658037338235772040e-01;0.000000000000000000000000000000e+00;3.988590703799998397720283360712e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.123678415392409396522666042983e-01;7.745000000000001015576511775862e-03;6.998363351031190726647679412054e-03;1.549000000000005927702773078636e-02;1.549000000000000897004692745895e-02
1.550000000000000000000000000000e+03;3.729523831381229115322639700025e+00;1.661622173057802076545641511984e-01;3.119143100947643909570672349219e-01;2.000000000000000000000000000000e+00;1.130239562485690019144612961099e+00;1.125517824508119213433587901818e+00;7.412109307313050621246475202497e-01;0.000000000000000000000000000000e+00;3.989618815599283861879353896285e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.125130768909798628651941498902e-01;7.749999999999999944488848768742e-03;7.003192236999679527731377248756e-03;1.550000000000009009459844833145e-02;1.550000000000000856259507742152e-02
1.551000000000000000000000000000e+03;3.730577652784428099863589523011e+00;1.661425898140314050266397316591e-01;3.117149030075690996355319839495e-01;2.000000000000000000000000000000e+00;1.130186331983575431792132803821e+00;1.125068785799124393420811429678e+00;7.408416136277552466182783064141e-01;0.000000000000000000000000000000e+00;3.990647959475480781310618993984e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.126584059353222116994786006217e-01;7.754999999999999740762923750026e-03;7.008021938648603850474660958980e-03;1.551000000000002376765451117535e-02;1.550999999999993876620418831180e-02
1.552000000000000000000000000000e+03;3.731631056157550752061524690362e+00;1.661230263554768216138768366363e-01;3.115156308163450349368872593914e-01;2.000000000000000000000000000000e+00;1.130133159885427840407601252082e+00;1.124619810453692192453445386491e+00;7.404724321007738474520465388196e-01;0.000000000000000000000000000000e+00;3.991678135928450809818968103571e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.128038286723093697183628592029e-01;7.760000000000000404398736719713e-03;7.012852456043252614981131642935e-03;1.551999999999998866573314160178e-02;1.551999999999996958377490585690e-02
1.553000000000000000000000000000e+03;3.732684041880816927516661962727e+00;1.661035268024839139933135356841e-01;3.113164933358625874326719440432e-01;2.000000000000000000000000000000e+00;1.130080046101012758441584082902e+00;1.124170898422830466856225939409e+00;7.401033860245289641710542127839e-01;0.000000000000000000000000000000e+00;3.992709345460113416932668162218e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.129493451019796812495599169779e-01;7.765000000000000200672811700997e-03;7.017683789246588477173105502516e-03;1.553000000000002295275081110049e-02;1.552999999999993621657701226013e-02
1.554000000000000000000000000000e+03;3.733736610333814098794391611591e+00;1.660840910277393001059920152329e-01;3.111174903812961023419347839081e-01;2.000000000000000000000000000000e+00;1.130026990540271558671747698099e+00;1.123722049657627675145477041951e+00;7.397344752733985284720574782114e-01;0.000000000000000000000000000000e+00;3.993741588574457272026174692314e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.130949552243736278001051687170e-01;7.770000000000000864308624670684e-03;7.022515938322173439933848726469e-03;1.554000000000011101619623588022e-02;1.554000000000005377032152864558e-02
1.555000000000000000000000000000e+03;3.734788761895517339439720672090e+00;1.660647189042465665664849439054e-01;3.109186217682203823287068189529e-01;2.000000000000000000000000000000e+00;1.129973993113317920489180323784e+00;1.123273264109256208698184309469e+00;7.393656997219714144264912647486e-01;0.000000000000000000000000000000e+00;3.994774865777488202615852497246e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.132406590395257095504888411597e-01;7.775000000000000660582699651968e-03;7.027348903330220622476254277444e-03;1.554999999999998050448368758225e-02;1.554999999999997356558978367502e-02
1.556000000000000000000000000000e+03;3.735840496944273780854928190820e+00;1.660454103053248253729634598130e-01;3.107198873126134075484117147425e-01;2.000000000000000000000000000000e+00;1.129921053730442270790490510990e+00;1.122824541728969727216735918773e+00;7.389970592450472164358643567539e-01;0.000000000000000000000000000000e+00;3.995809177577287199176203635886e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.133864565474791280541566607099e-01;7.779999999999999589495036644848e-03;7.032182684331971835034469364700e-03;1.556000000000001826094830903457e-02;1.555999999999990029975194261169e-02
1.557000000000000000000000000000e+03;3.736891815857812382262181927217e+00;1.660261651046104902640365708066e-01;3.105212868308522278226746493601e-01;2.000000000000000000000000000000e+00;1.129868172302105566728869234794e+00;1.122375882468104713041157083353e+00;7.386285537176333626518953678897e-01;0.000000000000000000000000000000e+00;3.996844524483978973276865342967e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.135323477482730325505144719500e-01;7.785000000000000253130849614536e-03;7.037017281387815403892460608404e-03;1.557000000000005601741293048690e-02;1.557000000000004907851902657967e-02
1.558000000000000000000000000000e+03;3.737942719013251924309315654682e+00;1.660069831760511704921157161152e-01;3.103228201397127405947173883760e-01;2.000000000000000000000000000000e+00;1.129815348738940183892509594443e+00;1.121927286278079360926085428218e+00;7.382601830149460031549324412481e-01;0.000000000000000000000000000000e+00;3.997880907009736294391299971096e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.136783326419438799881334034581e-01;7.790000000000000049404924595819e-03;7.041852694554665871573551072515e-03;1.558000000000018397949830273319e-02;1.558000000000002438493851286694e-02
1.559000000000000000000000000000e+03;3.738993206787091239107212459203e+00;1.659878643939127484951967517190e-01;3.101244870563697464405095161055e-01;2.000000000000000000000000000000e+00;1.129762582951753024929075763794e+00;1.121478753110392689862351289776e+00;7.378919470124098989316507868352e-01;0.000000000000000000000000000000e+00;3.998918325668798421333727244331e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.138244112285285158936432026167e-01;7.795000000000000713040737565507e-03;7.046688923890643413416867701926e-03;1.558999999999999622191104720059e-02;1.558999999999998234412323938614e-02
1.560000000000000000000000000000e+03;3.740043279555209654319014589419e+00;1.659688086327683331777649300420e-01;3.099262873983927857324260912719e-01;2.000000000000000000000000000000e+00;1.129709874851522632965838965902e+00;1.121030282916626763523026966141e+00;7.375238455856584218750526815711e-01;0.000000000000000000000000000000e+00;3.999956780977420686858103682226e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.139705835080706136652750615212e-01;7.800000000000000509314812546791e-03;7.051525969452507314194633636362e-03;1.560000000000008602007994795713e-02;1.560000000000004438671652451376e-02
1.561000000000000000000000000000e+03;3.741092937692882980371678058873e+00;1.659498157675078910955335231847e-01;3.097282209837481925518432035460e-01;2.000000000000000000000000000000e+00;1.129657224349397193208233147743e+00;1.120581875648443359594352841668e+00;7.371558786105298910484862062731e-01;0.000000000000000000000000000000e+00;4.000996273453940633990644215601e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.141168494806045208278533209523e-01;7.804999999999999438227149539671e-03;7.056363831295106060770283562533e-03;1.561000000000008734735157389650e-02;1.561000000000001448896558287061e-02
1.562000000000000000000000000000e+03;3.742142181574765746887578643509e+00;1.659308856733283654705246590311e-01;3.095302876307970407765424170066e-01;2.000000000000000000000000000000e+00;1.129604631356698085653533780714e+00;1.120133531257586412266391562298e+00;7.367880459630720135777437462821e-01;0.000000000000000000000000000000e+00;4.002036803618730853235319067096e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.142632091461693727429960176778e-01;7.810000000000000969224700497762e-03;7.061202509472843183435664116132e-03;1.562000000000004010236587248528e-02;1.561999999999996030508597755215e-02
1.563000000000000000000000000000e+03;3.743191011574910298520535434363e+00;1.659120182257368125711138873157e-01;3.093324871582913138112758133502e-01;2.000000000000000000000000000000e+00;1.129552095784915666243364285037e+00;1.119685249695880457920793560334e+00;7.364203475195376658035684158676e-01;0.000000000000000000000000000000e+00;4.003078371994193561562991323655e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.144096625048044435501992666104e-01;7.815000000000000765498775479045e-03;7.066042004039520263436457980788e-03;1.563000000000000500044450291171e-02;1.562999999999996683652803142195e-02
1.564000000000000000000000000000e+03;3.744239428066754804547144885873e+00;1.658932133005512898904498797492e-01;3.091348193853793446805866551585e-01;2.000000000000000000000000000000e+00;1.129499617545711931398955130135e+00;1.119237030915230635130797054444e+00;7.360527831563856704377712958376e-01;0.000000000000000000000000000000e+00;4.004120979104827822946111037794e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.145562095565483134995687919400e-01;7.820000000000000561772850460329e-03;7.070882315047448754552483762836e-03;1.564000000000004969580302827126e-02;1.564000000000002540967436459596e-02
1.565000000000000000000000000000e+03;3.745287431423134805186236917507e+00;1.658744707738956103426630761533e-01;3.089372841315970452669148471614e-01;2.000000000000000000000000000000e+00;1.129447196550917187352069959161e+00;1.118788874867622684661228049663e+00;7.356853527502796863402068083815e-01;0.000000000000000000000000000000e+00;4.005164625477143354286002630005e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.147028503014374534174635300587e-01;7.825000000000000358046925441613e-03;7.075723442547528913015852936041e-03;1.565000000000008051337374581635e-02;1.565000000000001112443470674407e-02
1.566000000000000000000000000000e+03;3.746335022016276106171517312760e+00;1.658557905222026729319395599305e-01;3.087398812168718476023343555426e-01;2.000000000000000000000000000000e+00;1.129394832712532714680264689378e+00;1.118340781505122727423895412358e+00;7.353180561780894297640998047427e-01;0.000000000000000000000000000000e+00;4.006209311639709314510626736450e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.148495847395094859866304659590e-01;7.830000000000000154321000422897e-03;7.080565386590124965504600140775e-03;1.566000000000000724753590475302e-02;1.565999999999997255306638521688e-02
1.567000000000000000000000000000e+03;3.747382200217796111019197269343e+00;1.658371724222105214607836387586e-01;3.085426104615205944448064201424e-01;2.000000000000000000000000000000e+00;1.129342525942728325816233336809e+00;1.117892750779877708566800720291e+00;7.349508933168888979992061649682e-01;0.000000000000000000000000000000e+00;4.007255038123147799361545295938e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.149964128708046429139244537510e-01;7.834999999999999950595075404181e-03;7.085408147225038220928805543508e-03;1.567000000000004500400052620535e-02;1.567000000000001377897795862282e-02
1.568000000000000000000000000000e+03;3.748428966398718031882708601188e+00;1.658186163509610400179639100315e-01;3.083454716862469302540716853400e-01;2.000000000000000000000000000000e+00;1.129290276153841920958598166180e+00;1.117444782644113177028089012310e+00;7.345838640439545930149733976577e-01;0.000000000000000000000000000000e+00;4.008301805460131130888490336162e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.151433346953581599025895343402e-01;7.839999999999999746869150385464e-03;7.090251724499958829728285536476e-03;1.568000000000001337152610858539e-02;1.567999999999996826871573318840e-02
1.569000000000000000000000000000e+03;3.749475320929451793716680185753e+00;1.658001221858030060918309800400e-01;3.081484647121417452808600501157e-01;2.000000000000000000000000000000e+00;1.129238083258380598294934316073e+00;1.116996877050135728026702963689e+00;7.342169682367682970181022028555e-01;0.000000000000000000000000000000e+00;4.009349614185371015427639118656e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.152903502132093943588486695262e-01;7.845000000000001277866701343555e-03;7.095096118462787711245187693976e-03;1.568999999999999214739254682627e-02;1.568999999999998867794559487265e-02
1.570000000000000000000000000000e+03;3.750521264179818459183479717467e+00;1.657816898043869002776773413643e-01;3.079515893606817322769586553477e-01;2.000000000000000000000000000000e+00;1.129185947169017989466510698549e+00;1.116549033950331004660938560846e+00;7.338502057730134087165652090334e-01;0.000000000000000000000000000000e+00;4.010398464835639143442891363378e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.154374594243958579431463817855e-01;7.850000000000001074140776324839e-03;7.099941329159580906404958255962e-03;1.570000000000002643441021632498e-02;1.570000000000001255662240851052e-02
1.571000000000000000000000000000e+03;3.751566796519034241441659105476e+00;1.657633190846671544793622388170e-01;3.077548454537283317833384899131e-01;2.000000000000000000000000000000e+00;1.129133867798597368192758949590e+00;1.116101253297164364042259876442e+00;7.334835765305773858102611484355e-01;0.000000000000000000000000000000e+00;4.011448357949748758088936995136e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.155846623289530916700584839418e-01;7.854999999999999135691375329316e-03;7.104787356635041371821781552853e-03;1.571000000000000174082970261225e-02;1.570999999999989765742114400382e-02
1.572000000000000000000000000000e+03;3.752611918315711392324374173768e+00;1.657450099048974057058813968979e-01;3.075582328135263443513736092427e-01;2.000000000000000000000000000000e+00;1.129081845060128319602199553628e+00;1.115653535043179989116879369249e+00;7.331170803875490804557557567023e-01;0.000000000000000000000000000000e+00;4.012499294068563870929722270375e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.157319589269232978923085397582e-01;7.860000000000000666688926287407e-03;7.109634200935130605991663088616e-03;1.572000000000017133627849830191e-02;1.572000000000002908895346820373e-02
1.573000000000000000000000000000e+03;3.753656629937874633640149113489e+00;1.657267621436348814523142891630e-01;3.073617512627023207194554288435e-01;2.000000000000000000000000000000e+00;1.129029878866785407964812293358e+00;1.115205879141001332754967734218e+00;7.327507172222178510878620727453e-01;0.000000000000000000000000000000e+00;4.013551273734994925129759835158e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.158793492183376877546763239479e-01;7.865000000000000462963001268690e-03;7.114481862101736109327276835756e-03;1.573000000000006684541808965605e-02;1.573000000000005643707723379521e-02
1.574000000000000000000000000000e+03;3.754700931752949166764210531255e+00;1.657085756797350151181547062151e-01;3.071654006242657830583198119712e-01;2.000000000000000000000000000000e+00;1.128977969131912395539529825328e+00;1.114758285543330895706048977445e+00;7.323844869130766710441093891859e-01;0.000000000000000000000000000000e+00;4.014604297494006926970422366452e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.160268332032371313422558500861e-01;7.870000000000000259237076249974e-03;7.119330340177482639718586909794e-03;1.574000000000010113243575915476e-02;1.574000000000005949907233571139e-02
1.575000000000000000000000000000e+03;3.755744824127770886690314000589e+00;1.656904503923523619413060714578e-01;3.069691807216059498131244254182e-01;2.000000000000000000000000000000e+00;1.128926115769017579637534254289e+00;1.114310754202950004554395491141e+00;7.320183893388166884719225890876e-01;0.000000000000000000000000000000e+00;4.015658365892616735344511358363e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.161744108816576692699840123169e-01;7.875000000000000055511151231258e-03;7.124179635203754627770234009176e-03;1.575000000000013195000647669985e-02;1.575000000000002786659791809143e-02
1.576000000000000000000000000000e+03;3.756788307428573059354448560043e+00;1.656723861609402381755984379197e-01;3.067730913784909585473315019044e-01;2.000000000000000000000000000000e+00;1.128874318691775346934491608408e+00;1.113863285072718145585213278537e+00;7.316524243783317782430231090984e-01;0.000000000000000000000000000000e+00;4.016713479479874630319324868566e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.163220822536351756193440110110e-01;7.879999999999999851785226212542e-03;7.129029747220895670001272748095e-03;1.575999999999999623412350047147e-02;1.575999999999996847854788484256e-02
1.577000000000000000000000000000e+03;3.757831382021001864757181465393e+00;1.656543828652490835118271661486e-01;3.065771324190676994092541463033e-01;2.000000000000000000000000000000e+00;1.128822577814024619158317364054e+00;1.113415878105572964784641953884e+00;7.312865919107134349275156637304e-01;0.000000000000000000000000000000e+00;4.017769638806898465505090811689e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.164698473192108812979128629195e-01;7.885000000000001382782777170632e-03;7.133880676269060278071876268768e-03;1.577000000000008950173935318162e-02;1.577000000000006174616373755271e-02
1.578000000000000000000000000000e+03;3.758874048270122170123386240448e+00;1.656364403853235189867376675465e-01;3.063813036678600942863681666495e-01;2.000000000000000000000000000000e+00;1.128770893049768853089176445792e+00;1.112968533254531600107384292642e+00;7.309208918152532152845424207044e-01;0.000000000000000000000000000000e+00;4.018826844426844936697396093450e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.166177060784165664397704631483e-01;7.889999999999999444333376175109e-03;7.138732422385435719136559384879e-03;1.578000000000006133871188751527e-02;1.577999999999997460253808867492e-02
1.579000000000000000000000000000e+03;3.759916306540397101798589574173e+00;1.656185586015083976985096114731e-01;3.061856049497678755599849864666e-01;2.000000000000000000000000000000e+00;1.128719264313178261005532476702e+00;1.112521250472686906718422505946e+00;7.305553239714427382622830009495e-01;0.000000000000000000000000000000e+00;4.019885096894915544989135280929e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.167656585312926292852253595811e-01;7.895000000000000975330927133200e-03;7.143584985608558875214146866028e-03;1.579000000000009562572955701398e-02;1.579000000000000542010880622001e-02
1.580000000000000000000000000000e+03;3.760958157195710249709463823820e+00;1.656007373944384797326279112895e-01;3.059900360900664750829491822515e-01;2.000000000000000000000000000000e+00;1.128667691518585147747444352717e+00;1.112074029713211675840511816205e+00;7.301898882589705763734855281655e-01;0.000000000000000000000000000000e+00;4.020944396768369607196580428621e-04;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-1.169137046778743610486728243814e-01;7.900000000000000771605002114484e-03;7.148438365974466024432842914393e-03;1.580000000000012644330027455908e-02;1.580000000000003623767952376511e-02
