iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.04581430116535693,2.3511664433316186e-05,0.04460740968904675,0.001870552288625421,3.859126111701662e-06,3.113625039340217e-07,0.001716464659878065,7.094515979630754e-05,0.0001,0.0,60714.8
1,0.04636398617952876,4.509230757917033e-05,0.044192595879761445,0.0021442331926955806,3.829849179482613e-06,3.0289152318197105e-07,0.0017109091872071203,6.885715772695869e-05,0.0001,0.0,121430.4
2,0.04695727118039705,4.8487545645979285e-05,0.046993295102876746,0.0008536281979911039,4.324690133787385e-06,2.080348297531531e-07,0.001819356377140072,4.4455137794079024e-05,0.0001,0.0,181970.4
3,0.047524481232257554,5.011893422034773e-05,0.04694536909366661,0.0022160742461363844,4.045066411600092e-06,2.67639650475084e-07,0.0017598236139933117,5.850239048543596e-05,0.0001,0.0,242494.2
4,0.0481032267252333,6.292484797308946e-05,0.04742743330898234,0.0013440611342931256,4.049485101862125e-06,3.383076859883941e-07,0.0017612092472458977,7.424359854170229e-05,0.0001,0.0,302993.2
5,0.04870010717921114,6.57638785509998e-05,0.047989899245674504,0.0017519683934184588,4.267080682431937e-06,7.719102511658096e-08,0.001810393826888206,1.5703838346791942e-05,0.0001,0.0,363462.0
6,0.049288020766504674,7.383161653584109e-05,0.047885965855707355,0.0017681637294235226,4.110851292855002e-06,1.787708088282746e-07,0.0017771988810897342,3.8741623934085076e-05,0.0001,0.0,423934.0
7,0.04989893914897553,5.76227128675166e-05,0.04900969271947895,0.001315512486757521,4.462937549921573e-06,3.1830807709999495e-07,0.0018516902874947158,6.454354779934439e-05,0.0001,0.0,484265.2
8,0.050508624417880475,4.528304977515823e-05,0.04954008782438416,0.0021693654685169617,4.357946596400746e-06,2.0254507212402591e-07,0.0018307174493546051,4.212056599417815e-05,0.0001,0.0,544592.6
9,0.05110441068064775,4.540049794659676e-05,0.051243157266898556,0.0014403926108698575,4.255524625791731e-06,1.344912910714378e-07,0.0018109121624455854,2.929265733019709e-05,0.0001,0.0,604775.4
