iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.045855677446288566,5.888298873295049e-05,0.04597710245490617,0.0053534571900394675,5.289584454918635e-06,7.96677193079147e-07,0.002012390544663804,0.00015268291977830502,0.0001,0.0,15157.6
1,0.046470524797965714,7.015900431989949e-05,0.04694098876208739,0.0033962700418380598,5.591368495038606e-06,8.680916226719281e-07,0.0020709495700307256,0.0001573357910439565,0.0001,0.0,30296.4
2,0.0470765037605241,9.947703388009602e-05,0.045337448783730076,0.003081007150367648,5.164020858253492e-06,8.345628267408841e-07,0.0019887769804700596,0.00016104406705115044,0.0001,0.0,45437.6
3,0.04772494601232645,0.00013808201553436862,0.047778162475419064,0.0027527144037369357,5.855975160714174e-06,6.419127633049662e-07,0.0021225429703907997,0.00011160468602998056,0.0001,0.0,60569.2
4,0.04834452948611149,0.0001293506650927985,0.04774920260804015,0.0032226243708991338,5.64175064083188e-06,4.2281707883342363e-07,0.002089126083798275,7.945366512083069e-05,0.0001,0.0,75680.8
5,0.048937979019675434,0.00018802640053088837,0.04694791739998301,0.003610484198122723,5.252332950236421e-06,8.403292618241783e-07,0.002009859797192293,0.0001622334321973386,0.0001,0.0,90811.0
6,0.049624721314589906,0.00021778131253778014,0.05191094418311946,0.0037594941066100384,6.465696573823536e-06,8.666483686024836e-07,0.0022303749390236794,0.0001542365711037084,0.0001,0.0,105838.8
7,0.05029001360065373,0.0002523532620905332,0.050385524646183386,0.0051082462595246165,6.115471699380861e-06,7.463969771449342e-07,0.0021734863564088565,0.00013194005157073885,0.0001,0.0,120893.4
8,0.05096869376743385,0.00024740666767475883,0.05154414143881503,0.003682704825937632,6.189765538287248e-06,4.681567376648759e-07,0.0021899565911146475,8.19444035187583e-05,0.0001,0.0,135912.0
9,0.05154961220975777,0.00021156159461919907,0.046744988398854,0.0033661970390252674,5.0906998704393915e-06,5.878248592718503e-07,0.0019853102403344517,0.0001144878465374051,0.0001,0.0,151037.2
10,0.05224389203888387,0.00021932468764615702,0.05300581076712069,0.004536835292819461,6.535480598722226e-06,8.031775757501944e-07,0.0022478634433478087,0.00013857837513111976,0.0001,0.0,166034.8
11,0.052944346540172424,0.0002579422699846315,0.052772479972256016,0.0048847247288143665,6.114674972541524e-06,6.586174090010894e-07,0.002177877935937488,0.00011631144260244225,0.0001,0.0,181059.4
12,0.05361393197367416,0.00021934330332185102,0.05283528579999136,0.0025269593288681034,5.941492086102232e-06,1.124226804009689e-06,0.002141494743426126,0.00020136302885332495,0.0001,0.0,196071.8
13,0.0542833489227791,0.00020611487919032772,0.05100251641989097,0.003980169816822459,5.88738759791791e-06,5.011130040746894e-07,0.002139510654420538,8.750906126766061e-05,0.0001,0.0,211123.6
14,0.05496067356029712,0.00023245028398564678,0.05238447767740502,0.0035547648761575044,5.953570216099551e-06,9.15148968969002e-07,0.0021490362512977266,0.00015819885237007984,0.0001,0.0,226173.6
15,0.05570279482501485,0.00025144852187581154,0.056163888288890185,0.0020579678510624245,6.8097877602928465e-06,5.959104384466038e-07,0.0023019508236804256,9.998505162592384e-05,0.0001,0.0,241134.0
16,0.0564224035309151,0.00023586790836316746,0.056182911427957435,0.0024388550928376375,6.496136235724556e-06,7.098392636598413e-07,0.0022477719700995423,0.00011887101258700778,0.0001,0.0,256122.0
17,0.057184507980896915,0.0002730852299301502,0.056528463568015455,0.0052447666194863725,6.671485270757526e-06,1.135070203261798e-06,0.0022772947086924593,0.0001841140305455982,0.0001,0.0,271084.6
18,0.05791499240437929,0.0002764434266229002,0.056515021499864516,0.003994749976651577,6.281673655128404e-06,6.817426363220272e-07,0.002213176775774021,0.00011640590646381777,0.0001,0.0,286046.6
19,0.05865892649492097,0.0003284687814981966,0.05698199171048689,0.0032094477877943534,6.6134552728283015e-06,1.0166131409809056e-06,0.002274341906986226,0.0001746083527849513,0.0001,0.0,301000.6
20,0.059377665052561215,0.0003290041885299376,0.05806951469612025,0.0037126977566216968,6.4684903305481636e-06,5.908797342615953e-07,0.002249180557582691,9.778735267773607e-05,0.0001,0.0,315940.4
21,0.06015108655804289,0.00035358027640560385,0.058319207309960965,0.004200229219052779,6.929689988225639e-06,5.956826327054122e-07,0.0023308916597888354,0.00010120842427462101,0.0001,0.0,330852.8
22,0.060878625662182884,0.0003730539154576686,0.0586659836640574,0.0024176405971530895,6.316103497166447e-06,6.959441381964256e-07,0.0021821090712391576,0.00018869897075095724,0.0001,0.0,345801.6
23,0.06163137019315127,0.000377421378540811,0.06054577231949532,0.0019013274445914786,6.441838173547352e-06,7.483192001173692e-07,0.0022075804355082902,0.00019851573181968937,0.0001,0.0,360710.4
24,0.06246268120550876,0.0003882311689657066,0.0611471007475897,0.004674888904765533,7.72439865982591e-06,4.538966820030512e-07,0.0024629581044216596,7.145324575014394e-05,0.0001,0.0,375618.4
