iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.045883015574360204,3.5406509749580626e-05,0.046251299826148604,0.003190142508340774,5.7516896127896096e-06,7.110358024438524e-07,0.0021005963185316144,0.00013347279393646967,0.0001,0.0,15136.2
1,0.046441324188669954,8.058927057837649e-05,0.04332797769118073,0.0028530003865587655,4.871797530784339e-06,8.259773547531634e-07,0.0019330456089410794,0.0001579769590753912,0.0001,0.0,30338.6
2,0.047100382055280665,0.00010652057632094709,0.04814156218475076,0.0027169076488689956,5.997023995771044e-06,5.113493673286689e-07,0.002146923456760992,8.957187661737328e-05,0.0001,0.0,45442.6
3,0.04769853478085685,0.00010518947774378985,0.046646349750423956,0.003884995078135051,5.598862620113082e-06,1.0687857488971233e-06,0.0020704570185116414,0.0001961957955089978,0.0001,0.0,60556.6
4,0.0483256434124366,0.00011286467171893233,0.049774018475742816,0.0030885922673895205,5.597838901157488e-06,3.783933004576128e-07,0.0020791222337812353,7.208085424295547e-05,0.0001,0.0,75639.2
5,0.04896325869403143,0.0001742435071973318,0.04872692833391549,0.0038042744608282296,5.733648510186476e-06,7.411629586819378e-07,0.002100493546921725,0.00013569003786382744,0.0001,0.0,90755.2
6,0.04958754731524916,0.0002006306525412766,0.04865336216248531,0.0015002113976766533,5.494577283204414e-06,6.06479878904782e-07,0.002059398136202469,0.00011247686106756633,0.0001,0.0,105863.2
7,0.05023300670386234,0.0001869930996173866,0.051062832307372054,0.004958700719056598,5.608385291350172e-06,6.386381765373249e-07,0.0020371817858097275,0.00015305823068991338,0.0001,0.0,120915.4
8,0.05091329491628811,0.00018855456844149845,0.049946837888391965,0.0024635414026939247,6.190208371651608e-06,5.34680944072542e-07,0.002187906915027491,9.678349787588376e-05,0.0001,0.0,136024.8
9,0.051547678616315415,0.0002262305553551349,0.049410897145792235,0.003952670551294942,5.630776787357059e-06,7.760702435719674e-07,0.002084261374813022,0.0001395634023269093,0.0001,0.0,151128.2
