iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.045857679272755913,4.671271427102869e-05,0.044108586065183045,0.003180177390676058,5.2242915789359645e-06,5.711169806286276e-07,0.0020034176775433656,0.00010995937456799345,0.0001,0.0,15175.4
1,0.0464173111114927,7.157305027772316e-05,0.04356404538763302,0.0021527226346385077,5.065005014190084e-06,3.612546309372727e-07,0.001972784738221131,6.77380715434052e-05,0.0001,0.0,30346.6
2,0.047045342785946485,0.0001190769978593377,0.047881305532113706,0.004813842988839621,5.6202789921422586e-06,7.774509364699285e-07,0.002076451848976984,0.00015077208715408026,0.0001,0.0,45471.2
3,0.047686321707463245,0.0001355891784488439,0.04863668341041265,0.00325059090445052,5.8365448956547385e-06,5.533095759122992e-07,0.0021227276375906504,0.00010290237866627942,0.0001,0.0,60577.2
4,0.048314904733933094,0.00012215716471267047,0.046081329273726636,0.0021409730098170938,5.390448515080079e-06,4.1579000386812667e-07,0.0020400791404694414,7.948879737197817e-05,0.0001,0.0,75729.6
5,0.0489447375655566,0.00012814552095030733,0.04761189287278831,0.004743298746951842,5.692590162418156e-06,1.1602724420480464e-06,0.002087866654773821,0.00021389116033659672,0.0001,0.0,90827.8
6,0.049603857576140865,0.00013524124990668126,0.04919911547324237,0.0025448955911611844,5.802090020147307e-06,2.8883384962735205e-07,0.0021214659401264982,5.5093939331670256e-05,0.0001,0.0,105892.6
7,0.05023729886502633,0.00015729617321102692,0.04960177328827383,0.005196669188873241,5.52089258330555e-06,1.3788328201201343e-06,0.0020522430403890554,0.0002539648263424851,0.0001,0.0,120980.2
8,0.050870732299198064,0.00019589596507592878,0.05035000633683695,0.004374146324336939,5.837136114965548e-06,6.747288251269262e-07,0.002124890637407822,0.0001201770473715784,0.0001,0.0,136040.6
9,0.05155596356107954,0.0001900982712016302,0.05066018761666685,0.007295440115449191,5.86210675240718e-06,5.208007809598093e-07,0.0021284292251035645,9.64939293779001e-05,0.0001,0.0,151110.8
10,0.05221270974081186,0.00018457886714926173,0.05044583732743768,0.0053731362977609675,5.575622837702713e-06,6.586441177106874e-07,0.0020777272359405663,0.0001297064258935191,0.0001,0.0,166171.0
11,0.05289337505864304,0.00019004398613535554,0.051771190063106855,0.004198973409475872,6.144345336754762e-06,6.427944613282919e-07,0.0021841096439113154,0.00011154024895767897,0.0001,0.0,181208.2
12,0.05355432965090724,0.00021614439002101457,0.05169628670178228,0.004413547897849501,5.759547728952952e-06,6.350878578029145e-07,0.002112632463054128,0.00011429157058745781,0.0001,0.0,196261.6
13,0.054200534468934955,0.0001818751285240038,0.05296545267200631,0.00677112110470826,5.674265519983967e-06,8.260029172056357e-07,0.0020948037435836652,0.00014888715742762283,0.0001,0.0,211294.4
14,0.05484823319153474,0.00015756047125084624,0.05304367894898867,0.0035139230039634684,5.832748747128837e-06,2.7254199509003676e-07,0.002129611508394721,5.3015140121110075e-05,0.0001,0.0,226282.0
15,0.055480332346439155,0.00017636602043311097,0.05130781434635172,0.004667207917721382,5.426840514132466e-06,7.504060262078547e-07,0.002008146968966902,0.0001600239047949693,0.0001,0.0,241339.0
16,0.0561842141716016,0.00023761149354720198,0.05720158828629531,0.004200111518132647,6.140663478861165e-06,7.94781436636329e-07,0.002143601363865308,0.00018679334788252008,0.0001,0.0,256287.2
