iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.04565544252436122,4.948904689754733e-05,0.04659224030169286,0.0036292298479565343,3.177906168286214e-06,3.8784325082719686e-07,0.0015726497818123956,9.675803005633504e-05,0.0001,0.0,7578.6
1,0.04608423998210529,5.751180438374494e-05,0.049448946160324414,0.004827840209897743,3.3262196836628147e-06,4.895815346815534e-07,0.0016030228632843246,0.00011769276746830737,0.0001,0.0,15126.6
2,0.046509840235837624,3.7841920780032406e-05,0.04822302907483237,0.003367403329861666,3.3097187495176117e-06,2.2751540015291746e-07,0.0016082318527878823,5.089379978916541e-05,0.0001,0.0,22690.0
3,0.046929086931934275,6.655729554585794e-05,0.04525913571546084,0.0039012388541491087,3.2661656938041364e-06,2.658277377484359e-07,0.0015903304849439874,6.122042792351548e-05,0.0001,0.0,30266.2
4,0.047339219577336285,7.066855455752965e-05,0.044691891954039525,0.005976044579373646,3.0819351298921315e-06,7.727554761422522e-07,0.0015384870936075794,0.00018662977709033563,0.0001,0.0,37852.8
5,0.04777718829185401,9.874477518204178e-05,0.046867596730257366,0.00591096646132406,3.4653892687842656e-06,3.972769062745162e-07,0.001640651715766072,9.523181848808748e-05,0.0001,0.0,45428.2
6,0.04821385615669295,0.00012643147907713474,0.04814679261309608,0.002072885907514551,3.304965265739952e-06,4.1559100588634917e-07,0.0016038705041053953,9.999020340746086e-05,0.0001,0.0,52981.6
7,0.04865097923768853,0.00015877310999357598,0.04932539352627123,0.004626439442140799,3.222702134702553e-06,1.9456399933703353e-07,0.0015863816200458723,4.5300254949225126e-05,0.0001,0.0,60540.2
8,0.049039372675566885,0.00021535613855683686,0.050094808863308506,0.006541103967860426,3.007271357708933e-06,5.726409884715392e-07,0.001523587925392164,0.00015405574159352414,0.0001,0.0,68079.4
9,0.04948573308208214,0.00022504642983074157,0.04532480489579456,0.0009290855578940427,3.2519186338488662e-06,3.626463243543963e-07,0.001593231245125645,8.788655554821148e-05,0.0001,0.0,75642.6
10,0.04990495339048125,0.0002431725782446905,0.04782151785109928,0.002466747824713918,3.198776276944245e-06,2.7916629570950067e-07,0.0015785577489211017,6.531218358168074e-05,0.0001,0.0,83199.4
