# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_current[2];w_current[3];w_target[0];w_target[1];w_target[2];w_target[3]
1.000000000000000000000000000000e+01;4.607777522940545433804970798519e-02;3.957259923993668854214078578480e-02;8.808826496577291562898454069241e-05;1.596427485495708786800150846830e+00;1.395266569886096430508359844680e+00;8.000000000000000444089209850063e-01;1.119658495149432053672455822380e-01;2.247200449113569717483201992891e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.446378139228852957316306254709e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.100000000000000000000000000000e+01;4.615250204685364399104230415105e-02;3.959301764543646934280118898641e-02;8.696379475193189551550376759081e-05;1.596068736239470542415119780344e+00;1.394926403816372006971846531087e+00;8.000000000000000444089209850063e-01;1.119607097598057238174718008850e-01;2.249413716901583744443154921910e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.453053849258562273876003306805e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.200000000000000000000000000000e+01;4.622734963230820670609944045282e-02;3.961342066000425599092693573766e-02;8.583681929320933481561417544015e-05;1.595709714348628960323139835964e+00;1.394585920834592096539950034639e+00;8.000000000000000444089209850063e-01;1.119555598132410262346425611213e-01;2.251628834913051765281855054468e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.459736010380300663040551573113e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.300000000000000000000000000000e+01;4.630231812691829734740522894754e-02;3.963380820075722288375885682399e-02;8.470733644532679924594315012953e-05;1.595350419748131187702711031307e+00;1.394245120780759128464865170827e+00;8.000000000000000444089209850063e-01;1.119503996622733255073001146229e-01;2.253845802694457161208935191965e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.466424612903691876799640303464e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.400000000000000000000000000000e+01;4.637740767173480910257055143120e-02;3.965418018471829342264101114779e-02;8.357534407297395476557633209325e-05;1.594990852363393551982539975143e+00;1.393904003495437082804642159317e+00;8.000000000000000444089209850063e-01;1.119452292939299153928800478752e-01;2.256064619785797887088762969654e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.473119647067701025715952267703e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.500000000000000000000000000000e+01;4.645261840770900652053398971475e-02;3.967453652881700737475867413195e-02;8.244084004985718049096643511575e-05;1.594631012120303781287589117710e+00;1.393562568819759706073568850115e+00;8.000000000000000444089209850063e-01;1.119400486952417533847992103802e-01;2.258285285720591079299673920033e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.479821103040576980684750463269e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.600000000000000000000000000000e+01;4.652795047569145692190062391091e-02;3.969487714988972903995545493672e-02;8.130382225874518650234057393078e-05;1.594270898945221226483681675745e+00;1.393220816595429623063751023437e+00;8.000000000000000444089209850063e-01;1.119348578532432525456385974394e-01;2.260507800025857063751927311657e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.486528970919694824805688815328e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.700000000000000000000000000000e+01;4.660340401643038588108680642108e-02;3.971520196468043134574443797646e-02;8.016428859151654255643659752195e-05;1.593910512764979303668155807827e+00;1.392878746664725664317074915743e+00;8.000000000000000444089209850063e-01;1.119296567549727811075044314748e-01;2.262732162222118000634990542252e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.493243240731472844153981255344e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.800000000000000000000000000000e+01;4.667897917057083762015778916066e-02;3.973551088984084156408016497153e-02;7.902223694920595996674106409330e-05;1.593549853506885494169864614378e+00;1.392536358870496870920874243893e+00;8.000000000000000444089209850063e-01;1.119244453874721212383036572646e-01;2.264958371823386500294728040927e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.499963902431217520751054184114e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.900000000000000000000000000000e+01;4.675467607865310681880544052547e-02;3.975580384193133642867223898065e-02;7.787766524205142729293804837454e-05;1.593188921098723787039830313006e+00;1.392193653056172708559756756586e+00;8.000000000000000444089209850063e-01;1.119192237377871074199831014084e-01;2.267186428337165894283944389542e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.506690945903065087291185925045e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
