iteration,performance_mc,performance_true,alpha,beta,bound,policy_advantage,model_advantage,total_samples,avg_return
0,0.03927997875285501,0.04557632577538531,0.0017472809835947568,0.0001,2.175912036767972e-06,0.002490626358550957,7.763186728148175e-06,7633,0.03927997875285501
1,0.03732255930410598,0.04583018437878442,0.0014472117600477729,0.0001,1.5225902812238389e-06,0.002104170686359787,8.895757765988336e-06,7622,0.03732255930410598
2,0.04334259773662448,0.046184497658336904,0.0018488304474486746,0.0001,2.5443669401308938e-06,0.0027524070080542393,1.093338931208537e-05,7643,0.04334259773662448
3,0.036744290974167954,0.04648900936923919,0.0016959085429157545,0.0001,2.0695043830407602e-06,0.0024405848908369628,6.867812268907413e-06,7649,0.036744290974167954
4,0.04507779730161541,0.04685440059864712,0.0019101633175816592,0.0001,2.547815215462762e-06,0.002667641234665101,8.324642895148494e-06,7558,0.04507779730161541
5,0.04076907804906546,0.04714842226647159,0.0017877242869170377,0.0001,2.3756645715270733e-06,0.002657752751822765,1.0073037522523196e-05,7594,0.04076907804906546
6,0.04854566364347816,0.047540325531147704,0.0020871041398050254,0.0001,3.1132675034007146e-06,0.002983337001757422,1.4794877538157826e-05,7552,0.04854566364347816
7,0.050166408516524784,0.0478883460858949,0.002010603820910832,0.0001,2.736160182651687e-06,0.002721729814889307,1.8679822811801598e-05,7508,0.050166408516524784
8,0.048517965187091915,0.04826904229313185,0.001995732878166721,0.0001,2.861366690128661e-06,0.002867484643292655,1.3222064085864602e-05,7548,0.048517965187091915
9,0.04697109296798241,0.04859185730461626,0.001993061760262511,0.0001,2.737224544419506e-06,0.002746753361078966,6.605862796378736e-06,7561,0.04697109296798241
10,0.05480695101578742,0.04893340419214394,0.0019909057107866794,0.0001,2.881431422215355e-06,0.0028945935576997236,1.7007634966487252e-05,7462,0.05480695101578742
11,0.05772705090073218,0.04936790001004736,0.0021398714858448923,0.0001,3.170750035476418e-06,0.0029634957579936162,2.2673717564145514e-05,7453,0.05772705090073218
12,0.04850094107809948,0.049775916928135266,0.0021724804152950814,0.0001,3.221255805256568e-06,0.0029655096382712695,4.097749070068562e-06,7581,0.04850094107809948
13,0.04814711894209207,0.0500792759548626,0.0018264807680178346,0.0001,2.4126901416835085e-06,0.0026419004064322563,1.650864039575707e-05,7558,0.04814711894209207
14,0.04902244595577066,0.05046435659612817,0.0019235276538394502,0.0001,2.585875474008997e-06,0.0026886803200853074,2.4879570311592592e-05,7559,0.04902244595577066
15,0.06156103358112239,0.050873139431671544,0.002110559584176127,0.0001,3.2812444292518197e-06,0.003109359673001299,2.0338377135067256e-05,7446,0.06156103358112239
16,0.053584210005703285,0.05129249066002831,0.0022756579525577973,0.0001,3.5896490079951615e-06,0.003154822985554979,2.3740812522902916e-05,7527,0.053584210005703285
17,0.05114622814458761,0.05165565005185891,0.0020477094385811735,0.0001,2.9234697667397302e-06,0.00285535604969947,2.163021957902596e-05,7556,0.05114622814458761
18,0.06416698885609641,0.0520418281163499,0.0021618402890000543,0.0001,3.2857930101960786e-06,0.003039811059970486,3.217687668570567e-05,7422,0.06416698885609641
19,0.05846418816713856,0.052465289735512274,0.0021449216299005997,0.0001,3.2506747597455394e-06,0.00303104291963915,1.8756226944146995e-05,7460,0.05846418816713856
20,0.05352084195016053,0.05279437117290582,0.0019959891739514857,0.0001,2.714884562772757e-06,0.0027203399679749415,2.043124610547103e-05,7544,0.05352084195016053
21,0.05116090631444463,0.05311741523640337,0.0018388449212400403,0.0001,2.359669050352397e-06,0.0025664687903764437,1.6659598526917424e-05,7537,0.05116090631444463
22,0.05999109921623759,0.053545899854561305,0.0022366308597339996,0.0001,3.5131687800926056e-06,0.003141482882437224,1.9356020662117053e-05,7487,0.05999109921623759
23,0.04350779478739807,0.05383627582399143,0.0016631858595927511,0.0001,2.201362409707891e-06,0.0026471634508087004,2.2353567605351403e-05,7625,0.04350779478739807
24,0.05634796132337164,0.05425348265241045,0.002140929996830825,0.0001,3.3017782376355195e-06,0.0030844336269967485,2.0967581971897415e-05,7503,0.05634796132337164
25,0.053641864513258294,0.05468582570649325,0.0022663385510961697,0.0001,3.485815088014894e-06,0.0030761644912485776,1.1209457754171186e-05,7521,0.053641864513258294
26,0.04497168707685164,0.05501899846238131,0.0018016746117113106,0.0001,2.1817322937927974e-06,0.0024218938088054554,2.188513013451895e-05,7596,0.04497168707685164
27,0.05090492473358117,0.05537611565713535,0.0020244350593862665,0.0001,2.7268999807754748e-06,0.002693986125296772,3.102104021927583e-05,7546,0.05090492473358117
28,0.04523989319432535,0.05574126290921706,0.0018904271328163478,0.0001,2.5277681915418843e-06,0.0026742825974741796,2.1558879683258616e-05,7580,0.04523989319432535
29,0.05179444026764213,0.056106378701283724,0.0019112998825237513,0.0001,2.6708989529850834e-06,0.002794850747814968,2.0737937862378238e-05,7523,0.05179444026764213
30,0.06442597875813852,0.056492762512549546,0.002173299635754165,0.0001,3.3571560776716938e-06,0.0030894553355103427,4.146410716332779e-05,7385,0.06442597875813852
31,0.05812995687139266,0.056819818060762514,0.0021376432925085983,0.0001,3.2002308865566526e-06,0.002994167359701133,2.4128181453579193e-05,7464,0.05812995687139266
32,0.05371984949525825,0.05716408444402861,0.001765960893645733,0.0001,2.114701401669355e-06,0.00239495835867992,2.2371522590777733e-05,7478,0.05371984949525825
33,0.044494231383302746,0.0575050934459365,0.0017997238079271263,0.0001,2.1881186050106005e-06,0.0024316160017139707,1.4668110837274877e-05,7575,0.044494231383302746
34,0.05223915547685518,0.05788913504709092,0.0020318079872499017,0.0001,2.704621063405716e-06,0.002662280176451597,2.5174978507877772e-05,7490,0.05223915547685518
