# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_target[0];w_target[1]
2.100000000000000000000000000000e+01;5.274852862604191561235467133884e-02;4.123264768401503632677673749640e-02;1.599848304198575577560192950699e-05;1.991283851617309696990787415416e+00;1.365379134229017132895478425780e+00;8.004775114995629214931227579655e-01;1.115604777282715731612228182712e-01;0.000000000000000000000000000000e+00;2.211741086224434783380314584189e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.769225113061239091949387584432e-10;5.002873793809718971914435314829e-01;4.997126206190283248531613935484e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.200000000000000000000000000000e+01;5.350000678261751518860478427086e-02;4.123276909367153131302785595835e-02;1.599817960782937381440660384868e-05;1.565135406469238432691781781614e+00;1.365379200339080556503290608816e+00;8.004598070095552131419935903978e-01;1.115580198084420715520792555253e-01;2.143851965271912751037630684436e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.419847652753533973502692022706e-05;5.002873793809718971914435314829e-01;4.997126206190283248531613935484e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.300000000000000000000000000000e+01;5.350001321970424689178358335084e-02;4.139677924637225059356637757446e-02;2.785666796056287738969636791353e-05;1.561779987852162543404688221926e+00;1.362149525718049813960419669456e+00;8.004598070095552131419935903978e-01;1.115046532246327520843109937232e-01;0.000000000000000000000000000000e+00;3.853111951066751035338206476943e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.366743011787153064190719162110e-10;5.002681027481672426659997654497e-01;4.997318972518329238674539283238e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.400000000000000000000000000000e+01;5.426171934694903886686745408952e-02;4.139699260770193789404913786711e-02;2.785569664693292703597227166767e-05;1.561779987852162543404688221926e+00;1.362149639549110835545775444189e+00;8.004289643970678991280465197633e-01;1.115003728234774255101413586999e-01;2.162129035170119468328708833837e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.475281984291758837369440415799e-05;5.002681027481672426659997654497e-01;4.997318972518329238674539283238e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.500000000000000000000000000000e+01;5.426173415020757451188160302991e-02;4.155921572100844396668861691069e-02;3.991810009723728157500499680310e-05;1.989600804498469877046318288194e+00;1.358894659747948763239833169791e+00;8.004289643970678991280465197633e-01;1.114461345453337803856896925936e-01;0.000000000000000000000000000000e+00;5.524551653746918004764601684009e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.102648029533135979467949019299e-09;5.002404651784236877531952814024e-01;4.997595348215764787802584123710e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.600000000000000000000000000000e+01;5.503375715979520743648123470848e-02;4.155952424388417720813038158667e-02;3.991606256367608430817017772796e-05;1.558403217993880041092324972851e+00;1.358894820941686232274037138268e+00;8.003847442854782334720198377909e-01;1.114399997582964235709468425739e-01;2.180531566268417448944960668200e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.531092724644353195119148014491e-05;5.002404651784236877531952814024e-01;4.997595348215764787802584123710e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.700000000000000000000000000000e+01;5.503378395504864017961921263122e-02;4.171990137682864141499550214576e-02;5.218292867190628468547497487151e-05;1.555005070584069892802858703362e+00;1.355614461719278684981304650137e+00;8.003847442854782334720198377909e-01;1.113848821038943004424481841852e-01;0.000000000000000000000000000000e+00;7.226339792970044417341063391902e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.885457869877569456967553529285e-09;5.002043161026279438630126605858e-01;4.997956838973722226704410331877e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.800000000000000000000000000000e+01;5.581621166286099278153187697171e-02;4.172030828484959985580360353197e-02;5.217940667555633830858308197520e-05;1.555005070584069892802858703362e+00;1.355614669806046279632028017659e+00;8.003269057642050654521881369874e-01;1.113768608832655104823317060436e-01;2.199059245810350542854605393472e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.587271483592834909158442169286e-05;5.002043161026279438630126605858e-01;4.997956838973722226704410331877e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
2.900000000000000000000000000000e+01;5.581625427145256446159748975333e-02;4.187878027221197951845965690154e-02;6.465119243043534373940883774878e-05;1.980352538900531644827651689411e+00;1.352308861063886480380347165919e+00;8.003269057642050654521881369874e-01;1.113208562832328357705691246338e-01;0.000000000000000000000000000000e+00;8.958753039627118228051955162172e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.895970333508401266051678280477e-09;5.001595040332548203210194515123e-01;4.998404959667454572347367047769e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.000000000000000000000000000000e+01;5.643702452383397849544621749374e-02;4.187928879967784540072628374219e-02;6.464574733902600641929914182526e-05;1.980352538900531644827651689411e+00;1.352309115458239174856203135278e+00;8.002552064532080233760780174634e-01;1.113109164492116498479390429566e-01;1.737553971438066677604461496287e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.638376228744098799710096625581e-05;5.001595040332548203210194515123e-01;4.998404959667454572347367047769e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
