iteration;state_coverage;state_entropy;reward_mean;reward_std;model_tv_mean;model_tv_max
0;0.23952095808383234;0.5224063136056114;0.005152835554648674;0.053846153172610815;0.0;0.0
1;0.23952095808383234;0.5231105698933515;0.0052095076661099055;0.054182582491148865;0.0;0.0
2;0.23952095808383234;0.5238300400063546;0.005268054120257598;0.05452827968815707;0.0;0.0
3;0.24151696606786427;0.524549377722368;0.005327255706933095;0.05487595494957934;0.0;0.0
4;0.24151696606786427;0.5252685391400526;0.005387117699332993;0.055225607085435856;0.0;0.0
5;0.24151696606786427;0.5259874798503722;0.005447645343914211;0.055577234584041714;0.0;0.0
6;0.24151696606786427;0.5267061549413662;0.005508843858112258;0.05593083560732707;0.0;0.0
7;0.2435129740518962;0.5274245190032387;0.005570718428021313;0.0562864079862241;0.0;0.0
8;0.2435129740518962;0.5281425261337731;0.005633274206036934;0.05664394921612538;0.0;0.0
9;0.2435129740518962;0.5288601299440755;0.005696516308462175;0.057003456452418534;0.0;0.0
10;0.2435129740518962;0.5295772835646508;0.005760449813078091;0.05736492650610218;0.0;0.0
11;0.2435129740518962;0.5302939396518073;0.005825079756679481;0.05772835583948785;0.0;0.0
12;0.2435129740518962;0.5310100503944056;0.005890411132576988;0.05809374056199296;0.0;0.0
13;0.2435129740518962;0.53172556752094;0.005956448888066612;0.05846107642602987;0.0;0.0
14;0.2435129740518962;0.5324404423069645;0.006023197921867739;0.05883035882299588;0.0;0.0
15;0.2435129740518962;0.5331546255828618;0.006090663081531051;0.059201582779369474;0.0;0.0
16;0.2435129740518962;0.5338680677419558;0.006158849160817432;0.05957474295291738;0.0;0.0
17;0.2435129740518962;0.5345807187489723;0.006227760897049388;0.059949833629018325;0.0;0.0
18;0.2435129740518962;0.5352925281488439;0.006297402968436252;0.06032684871710743;0.0;0.0
19;0.2435129740518962;0.5360034450758647;0.006367779991374822;0.0607057817472474;0.0;0.0
20;0.2435129740518962;0.5367134182631925;0.006438896517726885;0.06108662586683093;0.0;0.0
21;0.2435129740518962;0.5374223960526984;0.006510757032075279;0.06146937383741935;0.0;0.0
22;0.2435129740518962;0.5381303264051659;0.006583365948960216;0.06185401803172291;0.0;0.0
23;0.2435129740518962;0.5388371569108343;0.006656727610097584;0.0622405504307273;0.0;0.0
24;0.24550898203592814;0.5395428348002912;0.006730846281581112;0.06262896262097165;0.0;0.0
25;0.24550898203592814;0.5402473069557078;0.006805726151070222;0.06301924579198251;0.0;0.0
26;0.24550898203592814;0.5409505199224166;0.006881371324965566;0.06341139073386903;0.0;0.0
27;0.24550898203592814;0.5416524199208308;0.006957785825574259;0.06380538783508401;0.0;0.0
28;0.24550898203592814;0.542352952858703;0.007034973588266921;0.06420122708035539;0.0;0.0
29;0.24550898203592814;0.5430520643437152;0.0071129384586285675;0.0645988980487928;0.0;0.0
30;0.24550898203592814;0.5437496996964072;0.007191684189605696;0.06499838991217415;0.0;0.0
31;0.24550898203592814;0.5444458039634253;0.007271214438651705;0.06539969143341585;0.0;0.0
32;0.24550898203592814;0.5451403219311015;0.007351532764873015;0.06580279096523203;0.0;0.0
33;0.24550898203592814;0.5458331981393489;0.0074326426261782565;0.06620767644898597;0.0;0.0
34;0.24550898203592814;0.546524376895872;0.007514547376432959;0.06661433541373876;0.0;0.0
35;0.24550898203592814;0.5472138022906888;0.0075972502626221496;0.06702275497549859;0.0;0.0
36;0.24550898203592814;0.5479014182109527;0.007680754422023471;0.06743292183667457;0.0;0.0
37;0.24550898203592814;0.548587168356074;0.0077650628793933;0.06784482228573913;0.0;0.0
38;0.24550898203592814;0.5492709962531305;0.007850178544168506;0.06825844219710216;0.0;0.0
39;0.24550898203592814;0.5499528452725635;0.007936104207686498;0.06867376703120043;0.0;0.0
40;0.24550898203592814;0.550632658644149;0.008022842540426234;0.0690907818348057;0.0;0.0
41;0.24550898203592814;0.5513103794732369;0.008110396089272855;0.06950947124155399;0.0;0.0
42;0.24550898203592814;0.551985950757252;0.008198767274808848;0.06992981947269995;0.0;0.0
43;0.24550898203592814;0.5526593154024424;0.008287958388634203;0.07035181033809743;0.0;0.0
44;0.24550898203592814;0.5533304162408766;0.008377971590718724;0.07077542723741038;0.0;0.0
45;0.24550898203592814;0.5539991960476681;0.00846880890678902;0.07120065316155529;0.0;0.0
46;0.24550898203592814;0.5546655975584255;0.008560472225753107;0.07162747069437723;0.0;0.0
47;0.24550898203592814;0.5553295634869149;0.008652963297165472;0.07205586201456216;0.0;0.0
48;0.24550898203592814;0.5559910365429246;0.008746283728735418;0.07248580889778611;0.0;0.0
49;0.24550898203592814;0.556649959450322;0.008840434983881526;0.07291729271910324;0.0;0.0
50;0.24550898203592814;0.5573062749652887;0.008935418379335106;0.07335029445557392;0.0;0.0
51;0.24550898203592814;0.5579599258947255;0.009031235082795427;0.07378479468913306;0.0;0.0
52;0.24550898203592814;0.5586108551148125;0.009127886110639648;0.0742207736097004;0.0;0.0
53;0.24550898203592814;0.5592590055897139;0.009225372325690153;0.07465821101853226;0.0;0.0
54;0.24550898203592814;0.5599043203904147;0.009323694435042168;0.07509708633181535;0.0;0.0
55;0.24550898203592814;0.5605467427136736;0.009422852987954377;0.0755373785845022;0.0;0.0
56;0.24550898203592814;0.5611862159010833;0.009522848373805357;0.07597906643438843;0.0;0.0
57;0.24550898203592814;0.5618226834582207;0.009623680820118432;0.07642212816643026;0.0;0.0
58;0.24550898203592814;0.5624560890738765;0.00972535039065773;0.07686654169730248;0.0;0.0
59;0.24550898203592814;0.5630863766393461;0.00982785698359798;0.07731228458019444;0.0;0.0
60;0.24550898203592814;0.5637134902677735;0.009931200329770733;0.07775933400984388;0.0;0.0
61;0.24550898203592814;0.5643373743135286;0.01003537999098944;0.07820766682780571;0.0;0.0
62;0.24550898203592814;0.5649579733916023;0.010140395358455895;0.07865725952795447;0.0;0.0
63;0.24550898203592814;0.5655752323970125;0.01024624565125052;0.07910808826221792;0.0;0.0
64;0.24550898203592814;0.5661890965241966;0.010352929914908727;0.07956012884653907;0.0;0.0
65;0.24550898203592814;0.5667995112863824;0.010460447020085735;0.08001335676706407;0.0;0.0
66;0.24550898203592814;0.5674064225349186;0.01056879566131202;0.08046774718655275;0.0;0.0
67;0.24550898203592814;0.5680097764785462;0.010677974355841405;0.08092327495100791;0.0;0.0
68;0.24550898203592814;0.5686095197026091;0.010787981442594073;0.08137991459652083;0.0;0.0
69;0.24550898203592814;0.569205599188169;0.010898815081196197;0.08183764035632783;0.0;0.0
70;0.24550898203592814;0.5697979623310264;0.011010473251118215;0.08229642616807445;0.0;0.0
71;0.24550898203592814;0.57038655696062;0.011122953750913451;0.08275624568128262;0.0;0.0
72;0.24550898203592814;0.5709713313587972;0.011236254197558745;0.08321707226501587;0.0;0.0
73;0.24550898203592814;0.5715522342784369;0.01135037202589865;0.083678879015738;0.0;0.0
74;0.24550898203592814;0.5721292149619078;0.011465304488194689;0.08414163876535968;0.0;0.0
75;0.24550898203592814;0.5727022231593488;0.011581048653780946;0.08460532408946758;0.0;0.0
76;0.24550898203592814;0.5732712091467593;0.01169760140882731;0.08506990731573073;0.0;0.0
77;0.24550898203592814;0.5738361237438775;0.011814959456211357;0.08553536053247748;0.0;0.0
78;0.24550898203592814;0.5743969183318354;0.01193311931549998;0.08600165559743743;0.0;0.0
79;0.24550898203592814;0.5749535448705806;0.012052077323041609;0.0864687641466422;0.0;0.0
80;0.24750499001996007;0.5755059559160385;0.012171829632169694;0.08693665760347766;0.0;0.0
81;0.24750499001996007;0.5760541046370138;0.012292372213518126;0.08740530718788163;0.0;0.0
82;0.24750499001996007;0.576597944831808;0.012413700855449192;0.08787468392568022;0.0;0.0
83;0.24750499001996007;0.5771374309445428;0.012535811164594127;0.08834475865805459;0.0;0.0
84;0.24750499001996007;0.5776725180811753;0.012658698566506858;0.08881550205113245;0.0;0.0
85;0.24750499001996007;0.5782031620251907;0.012782358306430711;0.08928688460569525;0.0;0.0
86;0.24750499001996007;0.5787293192529626;0.012906785450178291;0.0897588766669951;0.0;0.0
87;0.24750499001996007;0.5792509469487624;0.013031974885124193;0.09023144843467219;0.0;0.0
88;0.24750499001996007;0.5797680030194137;0.01315792132131028;0.09070456997276599;0.0;0.0
89;0.24750499001996007;0.580280446108571;0.013284619292663174;0.0911782112198116;0.0;0.0
90;0.24750499001996007;0.5807882356106192;0.01341206315832324;0.09165234199901375;0.0;0.0
91;0.24750499001996007;0.5812913316841752;0.013540247104084378;0.09212693202848954;0.0;0.0
92;0.24750499001996007;0.5817896952651893;0.013669165143943935;0.0926019509315728;0.0;0.0
93;0.24750499001996007;0.5822832880796265;0.013798811121761491;0.09307736824717042;0.0;0.0
94;0.24750499001996007;0.5827720726557283;0.013929178713025637;0.09355315344016377;0.0;0.0
95;0.24750499001996007;0.5832560123358347;0.014060261426727332;0.09402927591184548;0.0;0.0
96;0.24750499001996007;0.5837350712877691;0.014192052607338614;0.09450570501038409;0.0;0.0
97;0.24750499001996007;0.5842092145157675;0.014324545436894995;0.09498241004130771;0.0;0.0
98;0.24750499001996007;0.5846784078709492;0.014457732937180109;0.09545936027799837;0.0;0.0
99;0.24750499001996007;0.5851426180613226;0.014591607972010649;0.09593652497218866;0.0;0.0
100;0.24750499001996007;0.5856018126613162;0.014726163249619947;0.0964138733644521;0.0;0.0
101;0.24750499001996007;0.5860559601208295;0.014861391325138015;0.09689137469467902;0.0;0.0
102;0.24750499001996007;0.5865050297737988;0.014997284603166055;0.09736899821252946;0.0;0.0
103;0.24750499001996007;0.5869489918462722;0.015133835340443233;0.09784671318785497;0.0;0.0
104;0.24750499001996007;0.5873878174639894;0.015271035648603333;0.09832448892108088;0.0;0.0
105;0.24750499001996007;0.5878214786594612;0.015408877497018962;0.09880229475354126;0.0;0.0
106;0.24750499001996007;0.5882499483785454;0.015547352715730677;0.09928010007775795;0.0;0.0
107;0.24750499001996007;0.5886732004865174;0.01568645299845847;0.09975787434765628;0.0;0.0
108;0.24750499001996007;0.5890912097736308;0.015826169905693015;0.10023558708870932;0.0;0.0
109;0.24750499001996007;0.5895039519601686;0.015966494867863636;0.1007132079080028;0.0;0.0
110;0.24750499001996007;0.5899114037009809;0.01610741918858038;0.10119070650421383;0.0;0.0
111;0.24750499001996007;0.5903135425895109;0.016248934047947052;0.10166805267749496;0.0;0.0
112;0.24750499001996007;0.5907103471613055;0.016391030505942344;0.10214521633925705;0.0;0.0
113;0.24750499001996007;0.5911017968970175;0.016533699505865813;0.10262216752184358;0.0;0.0
114;0.24750499001996007;0.5914878722248884;0.01667693187784565;0.10309887638808905;0.0;0.0
115;0.24750499001996007;0.5918685545227287;0.01682071834240506;0.10357531324075595;0.0;0.0
116;0.24750499001996007;0.5922438261193828;0.01696504951408388;0.10405144853184163;0.0;0.0
117;0.24750499001996007;0.5926136702956903;0.017109915905112218;0.10452725287175084;0.0;0.0
118;0.24750499001996007;0.5929780712849443;0.017255307929132657;0.10500269703832604;0.0;0.0
119;0.24750499001996007;0.5933370142728479;0.017401215904967855;0.10547775198573077;0.0;0.0
120;0.24750499001996007;0.5936904853969746;0.01754763006042981;0.1059523888531792;0.0;0.0
121;0.24750499001996007;0.5940384717457386;0.017694540536167633;0.10642657897350723;0.0;0.0
122;0.24750499001996007;0.5943809613568759;0.017841937389550165;0.10690029388157896;0.0;0.0
