# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_target[0];w_target[1]
3.000000000000000000000000000000e+01;7.001282980056341975760858531430e-02;4.401348589841144742784706522798e-02;2.797499356548553326416717279557e-04;1.496944339237225918282092607114e+00;1.298871905146793626073531413567e+00;8.000000000000000444089209850063e-01;1.103089533224507340358755413945e-01;2.515192802468961801726221594322e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.535120147162680216733690596875e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.100000000000000000000000000000e+01;7.098550237008313668063408385933e-02;4.413263941263588507890602841144e-02;2.955635409981051354641468087436e-04;1.493179235609479738045024532767e+00;1.295149850905376043286310050462e+00;8.000000000000000444089209850063e-01;1.102374975972446602412446736707e-01;2.535627367467664303180008289473e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.595196414663080572470324480783e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.200000000000000000000000000000e+01;7.196975513723055661863270415779e-02;4.424886121551248330252548157659e-02;3.115791690650653662959801426524e-04;1.489393089475133713506238564150e+00;1.291402182463902814646417027689e+00;8.000000000000000444089209850063e-01;1.101650297253307930755994448191e-01;2.556164142241234941976824046606e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.655367618705095793685960758879e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.300000000000000000000000000000e+01;7.296562948539137005710131234082e-02;4.436209563513519860133982319894e-02;3.277956459036838652264245208556e-04;1.485585956266115559287754877005e+00;1.287628944556365118145890846790e+00;8.000000000000000444089209850063e-01;1.100915439509322357736209596624e-01;2.576801878798942128240279103579e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.715616569003737352768282353743e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.400000000000000000000000000000e+01;7.397316376901852397196535093826e-02;4.447228772898825788217891386012e-02;3.442116822570538323643185574241e-04;1.481757895582891837449324157205e+00;1.283830188679603523382866114844e+00;8.000000000000000444089209850063e-01;1.100170347102655543647387048622e-01;2.597539303731818613463211420367e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.775925765145862689035893833278e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.500000000000000000000000000000e+01;7.499239323748821406390163701872e-02;4.457938333629549165770811214315e-02;3.608258726330237854858229429311e-04;1.477908971210500244097829636303e+00;1.280005973171156385959079671011e+00;8.000000000000000444089209850063e-01;1.099414966375317354030372030138e-01;2.618375119178184291107713832503e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.836277407803133667613115775907e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.600000000000000000000000000000e+01;7.602334996039647463383914782753e-02;4.468332913031343445187104634897e-02;3.776366944942474712654245649901e-04;1.474039251131872507727393895038e+00;1.276156363282902495015491695085e+00;8.000000000000000444089209850063e-01;1.098649245708500921114847415083e-01;2.639308003835420628202523829486e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.896653410582432383243989271193e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.700000000000000000000000000000e+01;7.706606275443185494200548646404e-02;4.478407267048293421973781391898e-02;3.946425075725420008113109027192e-04;1.470148807538392610183564102044e+00;1.272281431250326777515624598891e+00;8.000000000000000444089209850063e-01;1.097873135581277082017948032444e-01;2.660336614017441616425463379869e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.957035412505179953904579925883e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.800000000000000000000000000000e+01;7.812055711195815821401566836357e-02;4.488156245435299951385132999349e-02;4.118415533112428821363448783188e-04;1.466237716837643922929146356182e+00;1.268381256357243636045950552216e+00;8.000000000000000444089209850063e-01;1.097086588628562453529013964726e-01;2.681459584757199879345712645318e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.017404791105185877554684115154e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.900000000000000000000000000000e+01;7.918685513144280152530996019777e-02;4.497574796918794165501154225240e-02;4.292319544390352627563633980401e-04;1.462306059658297296977025325759e+00;1.264455924995797841958733442880e+00;8.000000000000000444089209850063e-01;1.096289559698259419295851557763e-01;2.702675530953458585964321869710e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.077742676132698540448703883321e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
