# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_current[2];w_current[3];w_target[0];w_target[1];w_target[2];w_target[3]
0.000000000000000000000000000000e+00;8.079874043649382109322232281556e-02;5.298185733961111726353365725117e-02;2.273727028153434571305924194462e-05;2.000000000000000000000000000000e+00;1.473881604991301053075858362718e+00;8.000000000000000444089209850063e-01;1.108765856265888083420634302456e-01;1.997064424238238506542630901208e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.290409121150148682869232552584e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.000000000000000000000000000000e+00;8.174330178230013177476109831332e-02;5.311117662476763645607036323781e-02;8.915184917704811057292957343634e-06;2.000000000000000000000000000000e+00;1.465135988238959185991916456260e+00;8.000000000000000444089209850063e-01;1.108163209285918660018666059841e-01;2.013888777071636774357310528671e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.348000127084449623754425218181e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.000000000000000000000000000000e+00;8.269749748440315129105471214643e-02;5.323821100976842274343781014068e-02;5.114412415176572846570168806579e-06;1.995972222445856925077123378287e+00;1.461323635508392726478632539511e+00;8.000000000000000444089209850063e-01;1.107552530871755841479497917135e-01;2.028056463700440761183108051569e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;5.398504897710442129677918532416e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.000000000000000000000000000000e+00;8.366247978298058107782253500773e-02;5.336273826046047941140670900495e-02;1.933259896173551272563484459965e-05;1.999005499722117829008993794560e+00;1.450646538203126834076783779892e+00;8.000000000000000444089209850063e-01;1.106934596171004897557921253792e-01;2.044654828970207064570141497484e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.455419023566188558562947696906e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.000000000000000000000000000000e+00;8.463715242622553425189124709505e-02;5.348485471733394058801991377550e-02;3.375593645471954614561971297348e-05;1.994918223473973295511996184359e+00;1.446850263235445410714419267606e+00;8.000000000000000444089209850063e-01;1.106308634165141524530184824471e-01;2.058920727602376026660335739393e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.506053799516030079026426835576e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.000000000000000000000000000000e+00;8.562154384797510120463925886725e-02;5.360436850257281615750315495461e-02;4.836738271379479800482492635183e-05;1.990810844993790906798381001863e+00;1.443032729532940150463105055678e+00;8.000000000000000444089209850063e-01;1.105675330880285522905381867531e-01;2.073249146479094143918908699220e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.556760562275498077991486844951e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.000000000000000000000000000000e+00;8.661568062468225082106698664575e-02;5.372123745061196942174319701735e-02;6.316658406224162983222392142579e-05;1.986683398108606279919285952928e+00;1.439193985069379344565732026240e+00;8.000000000000000444089209850063e-01;1.105034644320366660208421194511e-01;2.087639476745918858807682383372e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.607528802076942620611146872456e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.000000000000000000000000000000e+00;8.761958743622556833319237057367e-02;5.383541987778706072731438325718e-02;7.815311543918720309578884730684e-05;1.982535919418919156953506899299e+00;1.435334082147896372916306972911e+00;8.000000000000000444089209850063e-01;1.104386533408675957756983621039e-01;2.102091098892766747596727583414e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.658347846512546731618381601336e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.000000000000000000000000000000e+00;8.863328702738190734145007354527e-02;5.394687461173589687613016963041e-02;9.332647963468658925539900295121e-05;1.978368448309473448532003203582e+00;1.431453077438824994516153310542e+00;8.000000000000000444089209850063e-01;1.103730958017400398674112693698e-01;2.116603383126381202061772057732e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.709206865614743954409973647479e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.000000000000000000000000000000e+00;8.965680017001539936494225457864e-02;5.405556102076833346892215104162e-02;1.086861065766683170398521074418e-04;1.974181026958711004937185862218e+00;1.427551032015463405855371092912e+00;8.000000000000000444089209850063e-01;1.103067878997037176702633587411e-01;2.131175689757854908867873433564e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.760094877184187726415834363003e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
