iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.026226757171607374,1.737441401354711e-05,0.02496742245624961,0.00185787099735954,2.4111997554598546e-06,2.913417494546556e-07,0.0013647123274166584,8.111343855230868e-05,0.0001,0.0,15536.8
1,0.026524034089928317,3.178923954720139e-05,0.029196126801915766,0.004852429017814581,2.9817349029708924e-06,4.6314848345471886e-07,0.0015142244270619275,0.00011447568114095433,0.0001,0.0,30977.0
2,0.02682253256251197,5.75052268109238e-05,0.02744178128278279,0.002909335151739045,2.797435537791577e-06,3.9990558307160483e-07,0.0014691303688627803,0.00010973682361175834,0.0001,0.0,46478.0
3,0.02711304539555891,6.678869033933714e-05,0.02780360723135874,0.001966125810239476,2.6504583145514723e-06,2.750639620423872e-07,0.001431362954287693,7.350444189084201e-05,0.0,0.0,61958.8
4,0.027396158225401045,7.709780801945694e-05,0.026529950287200628,0.0015733017716832842,2.4797693457118626e-06,1.0091377509413531e-07,0.0013860985502021608,2.9712076922821258e-05,0.0,0.0,77464.4
5,0.027694583497868092,8.369903732267596e-05,0.026579379285062054,0.0025847669156714966,2.652454981344154e-06,4.085738352174302e-07,0.0014315476379598516,0.00011104684224216358,0.0,0.0,92962.6
6,0.02800456768823386,9.278151381470377e-05,0.028112684062114875,0.0021378389674709623,2.8914062441137254e-06,4.0522083624405797e-07,0.0014924384005635294,0.00010047841797605316,0.0,0.0,108462.8
7,0.028308455843749563,8.506380703418103e-05,0.029686782628975967,0.003240511086628112,2.8436363012113665e-06,5.706183178137778e-07,0.0014744158139414598,0.00014851044022869304,0.0,0.0,123953.0
8,0.028606421888562456,7.198755244504961e-05,0.02765993446078551,0.003727895141680223,2.7742470999575897e-06,3.605092401396574e-07,0.0014641935247618873,9.367667354499375e-05,0.0,0.0,139415.6
9,0.02890017756976284,0.00010562802265031802,0.027154845648975863,0.003008424326381089,2.6932904436858827e-06,4.987760648279482e-07,0.0014404528739862532,0.000133199930023316,0.0,0.0,154925.2
10,0.029226696296094166,0.00010729305480521017,0.03143978908250688,0.003012088270136527,3.015037941771052e-06,4.714776759965558e-07,0.0015241921141912595,0.00012278331285544132,0.0,0.0,170339.4
11,0.02954547357199102,0.0001185030749501738,0.029348797249594282,0.0038748601742599497,2.94893837734168e-06,3.908404278749725e-07,0.0015106118395854175,9.91820298905866e-05,0.0,0.0,185778.2
12,0.029874560064886424,0.0001365913709862379,0.030517794819868292,0.0028099344687883727,2.9945624988957113e-06,3.369356202765195e-07,0.0015264803118834047,9.022469062948257e-05,0.0,0.0,201183.8
13,0.03021995241598622,0.00014973234748757137,0.03218072033471292,0.004539749633493162,3.334875861775249e-06,5.505565388102784e-07,0.0016050303357462135,0.00013392951728498272,0.0,0.0,216590.2
14,0.030526509762603175,0.0001470558488482307,0.02723428966483505,0.002186326878483247,2.6249924943209805e-06,3.454852427339817e-07,0.0014274496408578604,9.207435259300045e-05,0.0,0.0,232078.2
15,0.030854701602804534,0.00014053836746690033,0.029363744924502517,0.0026703414066000858,3.0710194097788306e-06,3.2972260061700963e-07,0.001543358436118292,8.312806863899818e-05,0.0,0.0,247546.8
16,0.031179261180020568,0.00011384023330000199,0.03332482223629487,0.0018707353226972163,3.1536070229164016e-06,3.1437913323541896e-07,0.0015356519159649815,0.00012427457877879834,0.0,0.0,262938.2
17,0.031485288586846426,0.00012163728758427554,0.02875494105362706,0.001671156462437535,2.8127183210270805e-06,3.432612721653935e-07,0.001479203067730946,9.339085535608792e-05,0.0,0.0,278403.8
18,0.03177845710647196,0.00014619500267865486,0.03017353700056787,0.004365218037207183,2.774756949428783e-06,7.622541064712827e-07,0.0014581794157105513,0.000195774068123752,0.0,0.0,293855.6
19,0.03211481325097689,0.0001430714113292631,0.03316244628099988,0.0015583181438798394,3.2154244665502434e-06,2.2027744549318296e-07,0.0015819205086268103,5.263913594271683e-05,0.0,0.0,309248.6
20,0.032449278796593005,0.00015525251930667975,0.03205768224976204,0.004606240084077589,3.2262875899502677e-06,5.019146516431648e-07,0.0015803068264592722,0.00012611085862217,0.0,0.0,324685.4
21,0.03280979887617511,0.00015243930390351247,0.0328410216633565,0.002099286070983142,3.469945850629634e-06,3.8479667876829893e-07,0.0016424743932208052,8.831920609584293e-05,0.0,0.0,340087.4
22,0.033158104211623664,0.0001348099297988681,0.034298303847690434,0.0032627677239424574,3.335355861797872e-06,4.363519601484217e-07,0.001609968498999903,0.00010476768226827914,0.0,0.0,355460.4
23,0.03353236244781678,0.00016650846082397208,0.03513235826209629,0.0034924157035838383,3.6611680810367328e-06,7.189265623691317e-07,0.001685412620766509,0.00016250957302238914,0.0,0.0,370800.0
24,0.033885378723982514,0.0001859138491209993,0.03336245029903269,0.0025213479802165175,3.2474968090116387e-06,5.593786062099819e-07,0.0015587505477866969,0.00017821233477662273,0.0,0.0,386184.4
25,0.03423663368635761,0.00018423825531687556,0.03370235035206329,0.0038561655038979094,3.134549947956276e-06,4.085011053889945e-07,0.0015666939670995676,9.921393126956206e-05,0.0,0.0,401569.0
26,0.03461400830766308,0.00018886234884786797,0.034193988071472815,0.0025748736756159266,3.452343716559441e-06,2.813074322940196e-07,0.0016428161076490818,6.638315554347101e-05,0.0,0.0,416931.0
27,0.03497413494213382,0.0001930340335268586,0.032396899111956985,0.004496483469348071,3.199148817851512e-06,5.648920630436345e-07,0.0015787347895301527,0.00013821935125388367,0.0,0.0,432334.0
28,0.03534495293847309,0.00020250890566247398,0.035545612632706794,0.0024198622030342618,3.487901621433629e-06,4.2406191714980886e-07,0.0016520113275405213,0.00010453882825681301,0.0,0.0,447680.6
29,0.03573945037034586,0.00021300322624417736,0.03561358370991652,0.003509725833466013,3.700502805545782e-06,3.8649930451717946e-07,0.0017032848610137614,9.485440593136243e-05,8e-05,4e-05,462993.0
30,0.0361242744886423,0.00023539496435096406,0.035878657231821445,0.002668048332353486,3.632289661304663e-06,3.152683727215769e-07,0.0016894190748738692,7.143027612698095e-05,0.0001,0.0,478360.0
31,0.03649600913342808,0.00020309743490604118,0.03466343600084487,0.00423294122783131,3.3820458059325583e-06,4.946794379491202e-07,0.001624403457850926,0.00012163689989612243,0.0001,0.0,493773.2
32,0.036880338681891243,0.00021678073730489652,0.036115644340094975,0.002140309865420863,3.361459875777694e-06,3.9589202686684285e-07,0.0016219415749198524,9.638198551692757e-05,8e-05,4e-05,509152.6
33,0.03729626131212219,0.00019867668007724054,0.037989280864388006,0.003574245714318849,3.876162252619778e-06,6.311470484229274e-07,0.0017387622594223161,0.00014001221541649303,0.0001,0.0,524466.8
34,0.0376922916559526,0.00018011374081269632,0.038537381717411695,0.00455644239399772,3.5862335892221003e-06,7.477160965137106e-07,0.0016408379986288268,0.00020638635047814284,0.0001,0.0,539774.8
35,0.03811564094378496,0.0001771462027458145,0.040152607805018316,0.0032478229010368728,4.049879237252241e-06,4.3148963476528665e-07,0.001788586307853723,9.640020372105176e-05,0.0001,0.0,555036.4
36,0.03851500289396238,0.00018798349307046604,0.036244863716551445,0.002994785326295541,3.4479104306010537e-06,4.342609100815709e-07,0.0016471135043202706,9.851075926149077e-05,0.0001,0.0,570411.4
37,0.03893717192154957,0.00021044464300095725,0.04003787665333798,0.0026365533693349283,3.979979090802701e-06,3.770154649988801e-07,0.001769153229275229,8.500523023659241e-05,0.0001,0.0,585718.4
38,0.039330778083577725,0.00021441220996653193,0.03827615801455511,0.002529329016508508,3.4937194124960223e-06,4.6973466899862183e-07,0.0016588127423067818,0.00011355791536891283,0.0001,0.0,601012.4
