iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.026227289659425612,2.655591321354942e-05,0.027625487916003895,0.0032770571481045008,2.1517548624512816e-06,3.0791151103693523e-07,0.0012821530561397169,9.028294320675688e-05,0.0001,0.0,30986.2
1,0.0265141017481177,3.271436360586504e-05,0.028174482481753332,0.002718649793215944,2.367831091993724e-06,2.3815957019990347e-07,0.0013457668317514106,6.861394180620396e-05,0.0001,0.0,61958.8
2,0.026785539251096523,3.745653633708698e-05,0.026697057922529698,0.0017974262697689715,2.009174963977807e-06,1.0993928110538816e-07,0.0012423627739160514,3.288090183172315e-05,0.0001,0.0,92976.6
3,0.027049188762403094,3.857567569342029e-05,0.026194317232680155,0.0018182016138956919,1.9794413935700114e-06,3.0571484530222374e-07,0.0012316130641189724,9.360154909215864e-05,0.0,0.0,124009.2
4,0.027327298808253166,6.452811372189325e-05,0.02766104356773716,0.0020722577040771114,2.1527951536917583e-06,3.5823308855925417e-07,0.001281348098716945,0.00010677541114533012,0.0,0.0,154982.8
5,0.027606059417562123,8.040424639764741e-05,0.027469080206702683,0.0017686959936190187,2.1181742061052037e-06,2.3427334377861545e-07,0.0012742766605056458,7.063081250978498e-05,0.0,0.0,185995.0
6,0.027908439618520558,8.132947959445584e-05,0.029149638986409477,0.0007085141353480597,2.5134108104135045e-06,1.9911090456507252e-07,0.0013887874609258464,5.450844355039318e-05,0.0,0.0,216923.8
7,0.028198187876386154,8.20039069637197e-05,0.027617501919982395,0.000875036150996431,2.1879766828601196e-06,1.7038952458242652e-07,0.0012977817783678136,5.116313563785617e-05,0.0,0.0,247879.8
8,0.02848114156439771,9.383843157030672e-05,0.02805732178996284,0.0013771774016970485,2.1514751723251266e-06,1.60458958190475e-07,0.0012873936019856386,4.908470648258262e-05,0.0,0.0,278868.6
9,0.02876595384672125,9.796607533047704e-05,0.027145190892981685,0.0004157528097293682,2.108846176127885e-06,1.0311564275644647e-07,0.0012769150878894707,3.2004071851830896e-05,0.0,0.0,309828.6
10,0.02906540823339019,9.094126884867994e-05,0.02893709657194053,0.0016124384699997799,2.335914338297159e-06,1.46484155161871e-07,0.0013424754219935064,4.195908360432312e-05,0.0,0.0,340740.6
11,0.02936580971220341,8.792536400622776e-05,0.02787506551648227,0.0016780883271323042,2.306064851635035e-06,2.9503112367178e-07,0.001333609357358254,8.438009375791403e-05,0.0,0.0,371685.8
12,0.029661589288684502,9.917841892082252e-05,0.029147357505123556,0.0011241525174570954,2.2317549480844196e-06,1.4384394878362318e-07,0.001311763532754533,4.1620788754780265e-05,0.0,0.0,402625.2
13,0.029975911410264455,0.00010012412485034684,0.03034261254211044,0.0028875072888125625,2.4451744706988863e-06,3.92419608186416e-07,0.001371241311016624,0.00011633778581355738,0.0,0.0,433518.2
14,0.030277255815190963,0.00010010601237204629,0.03034114885667421,0.0014726039512840512,2.3426978151829505e-06,2.0583298453426972e-07,0.0013453815459454578,5.8953849290842544e-05,0.0,0.0,464389.6
15,0.030594299128016277,0.00010263712896033992,0.030626732861134286,0.001195396568563164,2.4182916580365133e-06,2.474095786288567e-07,0.001365580029604275,7.16609840535112e-05,0.0,0.0,495293.8
16,0.030902894964654683,0.00011837932423634995,0.029953400007155413,0.0016880286685944967,2.316888849887974e-06,2.637728449651823e-07,0.00133690820329195,7.723120069657268e-05,0.0,0.0,526202.4
17,0.031218131088646007,0.00011588964266127538,0.030002611103755468,0.001773749036363138,2.3539324542433977e-06,3.0717938758311027e-07,0.001348222078203757,8.836660703467489e-05,0.0,0.0,557095.2
18,0.031536722947038416,0.00010714711717121256,0.031614369528125574,0.0018488977686519062,2.4895870200973294e-06,2.0089094065812225e-07,0.0013877994963314645,5.6451022565473984e-05,0.0,0.0,587944.2
19,0.0318676230430612,0.00010874145553098246,0.031826985799852534,0.003330848486662257,2.5471091800829465e-06,4.825558407230151e-07,0.0013991623298721767,0.00013995669381096137,0.0,0.0,618786.0
20,0.032195325369989244,0.00011481366055071493,0.030728699634490486,0.0029111268415108766,2.501711145300006e-06,3.0377648452748907e-07,0.0013906337320709929,8.414314893301333e-05,0.0,0.0,649647.0
21,0.03253310163749804,0.00012005706332879477,0.033868498271785535,0.0011257494535851045,2.7066342602558084e-06,2.410031393921839e-07,0.0014490704789933571,6.278157090045631e-05,0.0,0.0,680388.2
