# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound
0.000000000000000000000000000000e+00;2.814421773475554982429924777421e-03;6.338265621002732788658029505768e-03;5.388011083675307468258377010326e-20;2.000000000000000000000000000000e+00;1.409318801478900429202667510253e+00;2.775557561562891351059079170227e-16;7.747099000379073744715441558151e-18;2.498553680430388610964054230124e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.918248447450890393817289972245e-07
1.000000000000000000000000000000e+00;2.823725227485129277843478590171e-03;6.351105658163375480840251441350e-03;5.403827234567932666177216182505e-20;1.999833429754638070008354588936e+00;1.410134858900201404452445785864e+00;2.775557561562891351059079170227e-16;7.748570211332186232517439792229e-18;2.502374788539579470586504683638e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.946423339169553248808827196348e-07
2.000000000000000000000000000000e+00;2.832931072352479380527245922394e-03;6.363972634532154976083617725635e-03;5.419696531212494487320521475101e-20;1.999833471436756049399718904169e+00;1.431185169370950749367921162047e+00;2.775557561562891351059079170227e-16;7.750041490507678459207777686708e-18;2.470564142872791251956399172229e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.861301298549415918096115035718e-07
3.000000000000000000000000000000e+00;2.842466693081213604393786553715e-03;6.376683160774370556778123386721e-03;5.435392504212488955276061905149e-20;1.999833512578705896345354631194e+00;1.387598817210143442579806105641e+00;2.775557561562891351059079170227e-16;7.751491924125418323038167963711e-18;2.553257206557044763257924291366e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.140656117089059580409844858739e-07
4.000000000000000000000000000000e+00;2.851686904679481045915556691739e-03;6.389826600327179820237866181287e-03;5.451643605141042790714215084282e-20;1.999663337940122964653255621670e+00;1.441397042316026499975123442709e+00;2.775557561562891351059079170227e-16;7.752988679785676354787194475097e-18;2.463236167522989778985720299431e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.869825993063191170708513787202e-07
5.000000000000000000000000000000e+00;2.860760839587797241256872382564e-03;6.402513699072773928344659566392e-03;5.467350279953746823199605353296e-20;1.999334583460678382849096124119e+00;1.471009907242349257217028934974e+00;2.775557561562891351059079170227e-16;7.754430509242506087878479592104e-18;2.418838825457915486013410477639e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.743324357921703763701611403225e-07
6.000000000000000000000000000000e+00;2.870083385251477256505658885999e-03;6.414978872997950838652503335879e-03;5.482801177281562692317521657145e-20;1.999505720623096838295396082685e+00;1.437614601408523151704343945312e+00;2.775557561562891351059079170227e-16;7.755844297241886278000314613368e-18;2.479634069791887638484206846101e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.953400085240443582172047490286e-07
7.000000000000000000000000000000e+00;2.879749040644178584985590774181e-03;6.427764326041137538103598103589e-03;5.498668609717456732014479776258e-20;1.999499154350708129967983950337e+00;1.392508581249587207295803636953e+00;2.775557561562891351059079170227e-16;7.757291516553977849311499943262e-18;2.565064738682148906372126884179e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.243815810643573434901066644687e-07
8.000000000000000000000000000000e+00;2.889402114772321537167210081520e-03;6.440997694129809575391831799607e-03;5.515112782118440137472849931584e-20;1.998986269873123111651125327626e+00;1.400766448147344522823232182418e+00;2.775557561562891351059079170227e-16;7.758786360433656601722463901720e-18;2.555848413070910480140995879594e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.231106867567534397301699800042e-07
9.000000000000000000000000000000e+00;2.899183519479288633630131855057e-03;6.454190922911996232402831452646e-03;-2.528509819600494262867990125088e-05;1.998501008574117054905627810513e+00;1.388752924356530193961134500569e+00;5.088603229218731371918948980237e-02;5.782587760809031716957573365789e-03;2.583865722012299633719711877688e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;8.338381344517619666979551217023e-07
1.000000000000000000000000000000e+01;2.909030423281483163783223133692e-03;6.467536285422322353544366535516e-03;-2.536152065959047075633867041056e-05;1.998733645758966170902226622275e+00;1.385414516529430928315491655667e+00;5.088603229218731371918948980237e-02;5.782852258497129735448361032013e-03;2.595145471615965988843033329658e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.392098751812844051865304673132e-07
1.100000000000000000000000000000e+01;2.918807428298330220589607009174e-03;6.480947461160059715201686714181e-03;-2.543841962611496617177597734383e-05;1.998130926085935232805468331208e+00;1.401865221919793347282734430337e+00;5.088603229218731371918948980237e-02;5.783117792362024028873790371108e-03;2.570785182063018651371644196502e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.330561849439611485078371368174e-07
1.200000000000000000000000000000e+01;2.928232608597900171049088768882e-03;6.494240155944949743904714978271e-03;-2.551473783717381178066593849785e-05;1.998313902715988188418805293622e+00;1.460319665719634230072188074701e+00;5.088603229218731371918948980237e-02;5.783380716491693523950701205649e-03;2.472715730375017522887914900309e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.029204895219091637006969541801e-07
1.300000000000000000000000000000e+01;2.938159805723808935817853438266e-03;6.507032643717209144385016372780e-03;-2.558827693208611534425242495239e-05;1.997452991019368795377886272036e+00;1.392955192945315889829771549557e+00;5.088603229218731371918948980237e-02;5.783633499986508622048297922902e-03;2.598524177891751410669762822891e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.454340825515026803914234512782e-07
1.400000000000000000000000000000e+01;2.948194857366395228714939236170e-03;6.520483382435198621562832954623e-03;-2.566569823689887107158978662991e-05;1.997647108084997569221741287038e+00;1.383911310319349663444654652267e+00;5.088603229218731371918948980237e-02;5.783899031103961752009468000324e-03;2.620657425891029126789610881332e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.543976598288931071861567433101e-07
1.500000000000000000000000000000e+01;2.958138449277366958944934793863e-03;6.534056249421157230861112452658e-03;-2.574392458005736607868849108449e-05;1.996969948590784360575867140142e+00;1.403267299207961116280785063282e+00;5.088603229218731371918948980237e-02;5.784166704838588843329283406547e-03;2.590767409064390221738738429025e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.464109989996920416690921219749e-07
1.600000000000000000000000000000e+01;2.967960623659626935577637851793e-03;6.547481704228973707626604294774e-03;-2.582140226135384744425571579285e-05;1.997319808492539872091242614260e+00;1.426535007697203205623281974113e+00;5.088603229218731371918948980237e-02;5.784431207713082445653896002113e-03;2.553299387599021106308450068667e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.358840512861819087411839948598e-07
1.700000000000000000000000000000e+01;2.978043437750176047895678266286e-03;6.560720152733886222085057937647e-03;-2.589789909945723183357438323959e-05;1.997451998653267057903804015950e+00;1.395575573764118226804953337705e+00;5.088603229218731371918948980237e-02;5.784691770842306443589642128700e-03;2.615045760116211271024966311671e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.578291709357866536134044378736e-07
1.800000000000000000000000000000e+01;2.988291360922069699046499380302e-03;6.574286141869733340881154504132e-03;-2.597638998342648256620682212237e-05;1.996951305376515994893793504161e+00;1.379490924361306714018837737967e+00;5.088603229218731371918948980237e-02;5.784958519028899487368633458573e-03;2.651671803368989689501933337823e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.716424594837739886905554967389e-07
1.900000000000000000000000000000e+01;2.998400346878909300540883009489e-03;6.588049723377333195817318056697e-03;-2.082316813500326201438750395312e-04;1.997468145591749344447407565895e+00;1.404276141673178823765510969679e+00;6.995945949953046305580528496648e-01;1.468557224382278092456033391500e-01;2.609648285529225916409834518106e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;8.596246332796474926558178385194e-07
