iteration,performance_mc,performance_true,alpha,beta,bound,policy_advantage,model_advantage,total_samples,avg_return
0,0.0034533523664272,0.0028135980634239706,0.00038659647111543606,0.0001,1.55281013924728e-07,0.0008033234937540946,1.643918222418464e-21,15844,0.0034533523664272
1,0.0023975574053985375,0.0028209239760121963,0.0002644106426695381,0.0001,7.449873658043795e-08,0.0005635078514864992,9.288611303977794e-22,15933,0.0023975574053985375
2,0.0035942493666735508,0.0028328681740534918,0.0003779485429680347,0.0001,1.737658730513728e-07,0.0009195213278865276,2.4871062917360116e-21,15881,0.0035942493666735508
3,0.0028718690319999313,0.0028413092571873003,0.0003509890383333623,0.0001,1.2815169892581255e-07,0.0007302319156992968,7.817102864880963e-22,15881,0.0028718690319999313
4,0.002359197716893911,0.002848365309681612,0.0003274709450612801,0.0001,1.0764611798676184e-07,0.0006574391994784019,6.408123845580033e-22,15922,0.002359197716893911
5,0.0032685840334548883,0.0028576557649379777,0.0003191216732779329,0.0001,1.0250124086454261e-07,0.0006423959852784497,2.5521101809862316e-22,15909,0.0032685840334548883
6,0.002863850081213859,0.0028659219201173855,0.00035117834230883466,0.0001,1.2845850576577586e-07,0.0007315855808260885,4.642124364028731e-22,15918,0.002863850081213859
7,0.002579619494629655,0.0028733302347001073,0.0003153490506616917,0.0001,1.1006366213458629e-07,0.0006980434024053126,3.4174777630911796e-22,15885,0.002579619494629655
8,0.0025579303546532208,0.0028793712591105016,0.0002819984004954476,0.0001,8.568001843180143e-08,0.0006076631518566688,6.829855222116691e-22,15904,0.0025579303546532208
9,0.0025704437787110596,0.002886592663701562,0.0002916744704225778,0.0,9.22914398732512e-08,0.0006328386556392091,-1.1076350172619115e-06,15894,0.0025704437787110596
10,0.0024532252163159953,0.002893343931537513,0.0003009896875344022,0.0,9.64719789971967e-08,0.0006410317894108598,-2.7760390428392536e-07,15941,0.0024532252163159953
11,0.005492699833254275,0.0029074863213434795,0.0004726697766963677,0.0,2.4607327083579603e-07,0.0010412058606990983,-1.8585143641752118e-06,15842,0.005492699833254275
12,0.0018535635165952797,0.0029144692939558573,0.0002629050750628698,0.0,7.307539134182896e-08,0.0005559070422992336,-5.983955756978081e-07,15950,0.0018535635165952797
13,0.0017175355628696208,0.002918679747125408,0.00022065937917156676,0.0,5.481172365468952e-08,0.0004967994006008001,-6.924973347119365e-07,15924,0.0017175355628696208
14,0.0020659430750273344,0.002925840448615592,0.00025873555006242075,0.0,7.185584697866894e-08,0.0005554385314374736,-8.82081658012892e-07,15879,0.0020659430750273344
15,0.0033071752401874965,0.0029377516232971194,0.0003794354637185708,0.0,1.6471391336115648e-07,0.0008682051579834701,-1.2788504384516686e-06,15866,0.0033071752401874965
16,0.003438695295424352,0.0029484752006837976,0.0003645997330860595,0.0,1.4353333884247792e-07,0.0007873474707596594,-1.0502684793639438e-06,15898,0.003438695295424352
17,0.0026549121337116482,0.00295529370091942,0.0002746127215446961,0.0,8.19891044076559e-08,0.0005971253184955695,-8.667311468236633e-07,15932,0.0026549121337116482
18,0.0037774035873326377,0.0029654289464616716,0.0003498885837296535,0.0,1.420130778748123e-07,0.0008117617120342556,-1.6086695187921447e-06,15875,0.0037774035873326377
19,0.002231765222707583,0.0029737210366740513,0.0003086871731617438,0.0,9.401223631628041e-08,0.0006091100926115937,-9.909023088809213e-06,15948,0.002231765222707583
20,0.001678118249306958,0.002982048699267541,0.00029630059458218654,0.0,8.572789253370547e-08,0.0005786548802211508,-1.0754256532410924e-05,15897,0.001678118249306958
21,0.0014168020505588234,0.0029849585521339772,0.00016666906472431828,0.0,2.8682874863927128e-08,0.0003441895460488784,-8.142422916498831e-06,15932,0.0014168020505588234
22,0.0031430107469069954,0.002995088534602581,0.0003765421002189487,0.0,1.4659815507276233e-07,0.0007786547904604538,-1.8841316163001105e-05,15922,0.0031430107469069954
23,0.0033277643533969614,0.0030051480886552117,0.00036390291076218267,0.0,1.5720763223968327e-07,0.0008640086550031549,-1.4258567895632993e-05,15907,0.0033277643533969614
24,0.001670378233529936,0.0030111865270935384,0.00022451006343159212,0.0,4.411105661450381e-08,0.0003929539365877412,-7.0826097546398506e-06,15916,0.001670378233529936
25,0.0033832014625320723,0.0030220833398503784,0.00036450859193434576,0.0,1.5783545828576457e-07,0.0008660177662654022,-9.557945160003651e-06,15873,0.0033832014625320723
26,0.0013759758725571173,0.0030270491079201767,0.00022283332246562427,0.0,3.8073265594356826e-08,0.0003417196779465536,-7.507103088168622e-06,15915,0.0013759758725571173
27,0.0037746367619715935,0.003038620116744693,0.0003886666666035486,0.0,1.6522019487023343e-07,0.0008501896821461301,-1.6631273935938153e-05,15931,0.0037746367619715935
28,0.003276122257788812,0.0030478034258820375,0.00031653606362534975,0.0,1.0401480285696764e-07,0.0006572066491613348,-1.4777955995091613e-05,15889,0.003276122257788812
29,0.000999776199595219,0.003049778598767292,0.0002022328575747853,0.0,2.8093021604094758e-08,0.0002778284591435001,-3.4515823775165944e-06,15960,0.000999776199595219
