iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.0028128771732500446,7.320220932279988e-07,0.0028199525025749492,0.00040713454079701884,1.0965017530790474e-07,2.6901517121171517e-08,0.0003200679373430729,3.9343999351390966e-05,0.0001,0.0,15884.8
1,0.0028215500069426443,1.4945561936249846e-06,0.003002786232827501,0.0008794768629495717,1.1073965895552593e-07,3.7869129758573364e-08,0.00031219192031272996,4.86443964969567e-05,0.0001,0.0,31787.2
2,0.0028294366017097504,3.689671231810625e-06,0.002527034462202566,0.0011590851828146632,1.041834786660215e-07,4.8068169357291006e-08,0.000318496482049816,7.118160789811637e-05,0.0001,0.0,47696.6
3,0.0028377547820960737,3.7046244715518487e-06,0.002638160230745286,0.00040653930894537756,1.0512058610839303e-07,1.956595999584701e-08,0.0003245873239804228,2.1867218684208785e-05,0.0001,0.0,63602.6
4,0.0028461023715023576,3.7800851654404803e-06,0.002834038441049577,0.0004942214272827361,1.092247738740128e-07,2.2027006720906394e-08,0.0003353752297597478,2.4358164482040905e-05,0.0001,0.0,79500.0
5,0.0028545092740166708,6.439485014004337e-06,0.0031009259948704534,0.0011487261725727509,1.1435182746972895e-07,4.790871231495398e-08,0.00032132680467669125,5.405353704766528e-05,0.0001,0.0,95396.4
6,0.0028638846246553987,5.566031015289935e-06,0.0035397457950961638,0.0010956197720690462,1.2954316970284307e-07,3.3647607781828075e-08,0.00033873682944670074,4.652601139958476e-05,0.0001,0.0,111288.6
7,0.0028714165337739906,6.051074426137014e-06,0.0027665695387924898,0.0004633889717347523,1.1250400676383092e-07,3.4079629798527456e-08,0.00031658492300923444,4.655122709025777e-05,8e-05,4e-05,127197.4
8,0.0028800088062269076,4.87075307127949e-06,0.0031915265645125366,0.001051773961839437,1.298838702890463e-07,3.6495356342922637e-08,0.0003369440012156701,4.499422111098014e-05,0.0001,0.0,143096.8
9,0.002890010040331502,5.6174031589325795e-06,0.003323603589953873,0.0011688002061480936,1.416299264302973e-07,6.400774429665475e-08,0.00034972810538927873,7.537118092021996e-05,0.0,0.0,158974.0
10,0.0028956662522921445,5.255622442896651e-06,0.002611201239825482,0.00044412255450449806,8.57867238413119e-08,1.6064528115525855e-08,0.00028106940631344085,2.6099115662745713e-05,0.0,0.0,174876.0
11,0.002905115775887511,5.763729855594049e-06,0.0038106706129955635,0.0011667037555511163,1.4820097172762268e-07,5.6671267840003236e-08,0.000358871633785434,6.562487682764366e-05,0.0,0.0,190748.6
12,0.002912637840792665,7.653590399974225e-06,0.002229197176620088,0.0007282597036761505,8.305342871528658e-08,3.570266095570386e-08,0.0002749100703278612,5.400594989235654e-05,0.0,0.0,206663.6
13,0.0029198804928478135,9.886624811431389e-06,0.002426736536250815,0.0006857912624204616,8.639882270038912e-08,2.2384939859091883e-08,0.0002874489384200744,5.13351191774259e-05,0.0,0.0,222580.4
14,0.0029262428238810965,1.0271710344367563e-05,0.002610504405923124,0.00057276142083235,1.0318477722000202e-07,3.186869034214088e-08,0.00030848625909937744,4.9754752701695736e-05,0.0,0.0,238462.8
15,0.002934914497717564,1.0739461451048667e-05,0.0028654297898946073,0.0011727181678112336,1.1736935114154683e-07,4.8293990701574506e-08,0.0003246469115460577,6.821811044954376e-05,0.0,0.0,254348.8
16,0.002943786922526676,1.1576075751524376e-05,0.0027932100552182605,0.0004962064538065827,1.195687451111665e-07,2.4346615561895772e-08,0.00033748445305810463,3.667092443842038e-05,0.0,0.0,270255.0
17,0.0029526649538405437,1.303337407232757e-05,0.0030692951733197796,0.001158895014627855,1.292735671305705e-07,6.549517410651887e-08,0.0003248189668967249,7.282095498632739e-05,0.0,0.0,286161.2
18,0.002962011083766176,1.2445212563632688e-05,0.0028706823094812417,0.0010200682276987974,1.1475745900444487e-07,3.6704911230676895e-08,0.00032058807870280264,4.2347524015282954e-05,0.0,0.0,302063.2
19,0.00297023136768122,1.3346884533995337e-05,0.0028629827428710442,0.0012081507321775287,1.0269269389296726e-07,4.60963472357722e-08,0.00030029815692521957,6.663372912372769e-05,0.0,0.0,317982.6
20,0.0029765979789520497,1.3386671766207789e-05,0.0015719092885150994,0.00047321020623567936,6.050885129010177e-08,1.5361181634133634e-08,0.00025184842124694894,2.70269090659987e-05,0.0,0.0,333910.0
21,0.00298441565062155,1.1614522083608432e-05,0.0023527938490009817,0.0007854694700771871,8.834956193859778e-08,5.799610261113983e-08,0.00027704598928127573,9.173478149694944e-05,0.0,0.0,349820.4
