iteration,performance_mc,performance_true,alpha,beta,bound,policy_advantage,model_advantage,total_samples,avg_return
0,0.0020284668290615217,0.0028127196079057604,0.0003361307239659402,0.0001,1.0653819558667334e-07,0.0006339092977258975,1.1808687089953734e-21,7955,0.0020284668290615217
1,0.0016134493345318335,0.0028198336275931674,0.00027056843193526143,0.0001,7.084699902250968e-08,0.0005236900588569857,5.403963294350903e-22,7959,0.0016134493345318335
2,0.0030122782057271594,0.0028292998146373324,0.00039479874478110503,0.0001,1.5688230702041685e-07,0.0007947457234566427,1.7912723939216913e-21,7946,0.0030122782057271594
3,0.0017186762251600834,0.0028302959704460643,0.00031303894886294435,0.0001,8.188033596216086e-08,0.0005231319377960853,6.707032887329932e-22,7957,0.0017186762251600834
4,0.003703042953904707,0.002840663547357825,0.00045528611169837424,0.0001,2.2297976541719263e-07,0.0009795149014557075,2.0122731642024052e-21,7971,0.003703042953904707
5,0.0014276325878164126,0.0028424930203835718,0.00025928535253884045,0.0001,6.005986289221509e-08,0.00046327231603426753,3.0514790714798767e-22,7978,0.0014276325878164126
6,0.003168881287605899,0.002848537411609592,0.000405338123211332,0.0001,1.6580403418188308e-07,0.0008181023431414938,5.58558085567663e-22,7951,0.003168881287605899
7,0.002806296138295332,0.002855602387332141,0.00038918065657137717,0.0001,1.4881637900828136e-07,0.0007647676034021382,3.9101400738653766e-22,7975,0.002806296138295332
8,0.0,0.002855602387332141,0.0,0.0,0.0,0.0,0.0,7995,0.0
