# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_current[2];w_current[3];w_target[0];w_target[1];w_target[2];w_target[3]
0.000000000000000000000000000000e+00;2.679368903471947787166621002264e-06;5.565386550667130078923899860754e-05;4.040191186158534534198920632961e-08;2.000000000000000000000000000000e+00;1.547735373777116674176568267285e+00;4.249999999999998778754672912328e-01;9.198524921073282512029578583679e-02;1.997680914594476057042932853891e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.558933247304255664145644630006e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.000000000000000000000000000000e+00;2.679509170801072036441391535644e-06;5.565618727269382290303439964063e-05;4.039346458662753582699185528858e-08;1.999996004638170843392686037987e+00;1.547732266324995276107756581041e+00;4.249999999999998778754672912328e-01;9.198538121073782103387372899306e-02;1.997772255690500837284253460302e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.559419339545123300274081431213e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.000000000000000000000000000000e+00;2.679649450720341124257102907724e-06;5.565850921918984682817271858468e-05;4.038501610292937161776416011075e-08;1.999992009101641432522455943399e+00;1.547729158738646582094133918872e+00;4.249999999999998778754672912328e-01;9.198551321579921669080448509703e-02;1.997863604328103792194971238816e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.559905492008980123371974343998e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.000000000000000000000000000000e+00;2.679789743231337731675699778688e-06;5.566083134618028411405576960647e-05;4.037656641030187834028470630562e-08;1.999988013390397334489989589201e+00;1.547726051018064374886762379901e+00;4.249999999999998778754672912328e-01;9.198564522591760883596379017035e-02;1.997954960508192517578069172246e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.560391704705539689523139430065e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.000000000000000000000000000000e+00;2.679930136624419566521246999224e-06;5.566315365368529414482820505405e-05;4.036811550855837125646762616332e-08;2.000000000000000000000000000000e+00;1.546737293256420731069056273554e+00;4.249999999999998778754672912328e-01;9.198577724109328890289560831661e-02;1.999303591299698963326030368148e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.564377150143998952803480776848e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.000000000000000000000000000000e+00;2.680070795043983894836471526535e-06;5.566547760317159388018457000236e-05;4.035965807877027454206599033602e-08;1.999999200278563593613512239244e+00;1.543956119364916723668557096971e+00;4.249999999999998778754672912328e-01;9.198590934439979105441409501509e-02;2.002989418742012373724804830122e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.574868131418658638384484958485e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.000000000000000000000000000000e+00;2.680211577186424056574781324414e-06;5.566780591163424216256949694781e-05;4.035118423099053767308895795257e-08;1.999999000350206390663743150071e+00;1.542732056148065744594077841612e+00;4.249999999999998778754672912328e-01;9.198604169026305954481870230666e-02;2.004662713425874401713651720702e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.579758742464081264120748585192e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.000000000000000000000000000000e+00;2.680352372011650744361129297677e-06;5.567013623997049801038830563193e-05;4.034270247608796753782065555929e-08;1.999994991026783797138932641246e+00;1.542728910495214655895779287675e+00;4.249999999999998778754672912328e-01;9.198617414570273154161839102017e-02;2.004754737843815366466881239260e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.580248469174576522329885012831e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.000000000000000000000000000000e+00;2.680493179521268238597615091168e-06;5.567246675012464603464132362198e-05;4.033421950330701966277110212360e-08;1.999990981527349775959123689972e+00;1.542725764706194713227205284056e+00;4.249999999999998778754672912328e-01;9.198630660623691168709115117963e-02;2.004846769890529771545760115425e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.580738256791266270802675860738e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.000000000000000000000000000000e+00;2.680633999716895642762915299984e-06;5.567479744211746225945880439667e-05;4.032573531245897775426999969962e-08;1.999986971851890560358810944308e+00;1.542722618780997922982578529627e+00;4.249999999999998778754672912328e-01;9.198643907186615509274929536332e-02;2.004938809566927753852113094912e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.581228105323940967570510479909e-11;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
