iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.03096834324591936,1.5327814182425226e-05,0.03060632285639837,0.0010084849026865514,2.0526524791044294e-06,1.723019490756129e-07,0.0012535657487291168,5.3375348607759646e-05,0.0001,0.0,61708.0
1,0.03125091743054118,2.7158865421412023e-05,0.03103860687772041,0.0013611686261754544,2.1715552047653186e-06,1.9315462961889462e-07,0.0012888246176106447,5.6937586950404276e-05,0.0001,0.0,123386.8
2,0.031535162345916606,2.6580867814656e-05,0.030759136286919224,0.0006650585942416672,2.1729986979321657e-06,6.026934131385338e-08,0.0012920925495156592,1.8141815454440797e-05,0.0001,0.0,185087.0
3,0.03181808205307997,2.048975386421641e-05,0.030995368304380898,0.0022793922996310794,2.094407980878044e-06,1.7543677752614293e-07,0.0012673364318836248,5.3573969149790236e-05,0.0001,0.0,246687.4
4,0.03210184269530638,3.101572553618955e-05,0.0309423586474439,0.001023181435085901,2.1379317530730974e-06,1.8755480333935752e-07,0.0012802269290724554,5.6201904832166746e-05,0.0001,0.0,308329.0
5,0.03238780181075383,2.8050164889389575e-05,0.03116664280850866,0.0013036514805430475,2.1277664154717732e-06,8.403605898286025e-08,0.0012784646441066018,2.5878224287616805e-05,0.0001,0.0,369972.0
6,0.03269262420799722,2.9302692083636885e-05,0.03343280682181327,0.0023675514356662104,2.3936013759284665e-06,2.517580747821489e-07,0.0013554969644789436,7.186351605375336e-05,0.0001,0.0,431455.4
7,0.032976810847689816,4.907331544306003e-05,0.032222193584684894,0.002008872616957557,2.0857654777316844e-06,3.022432117327305e-07,0.0012642435890110153,8.913549411203317e-05,0.0001,0.0,492943.0
8,0.03328173303273142,5.6629780850756385e-05,0.03291036498895934,0.0014400655584675117,2.3485969531524076e-06,1.319241218948562e-07,0.0013440018693111199,3.788903307836326e-05,0.0001,0.0,554474.6
9,0.03357702964200517,6.504662354769648e-05,0.0322379225749812,0.001341587261189711,2.153818095777979e-06,1.7333870713036693e-07,0.0012858539946359851,5.274717856749697e-05,0.0001,0.0,616077.6
10,0.03386140201672409,6.746054018213506e-05,0.032081035997269726,0.001625556430442015,2.0584634267439985e-06,1.328651698490545e-07,0.0012587672760799925,4.0840376923013534e-05,0.0001,0.0,677604.2
11,0.034178468595571915,7.089462871600607e-05,0.03524442402467061,0.0014121089837094006,2.4016514367597147e-06,2.0421860557756507e-07,0.0013597860373406301,5.64233449135023e-05,0.0001,0.0,738909.4
12,0.034481781369599715,7.946377550750874e-05,0.03388645696323871,0.0009947607370411787,2.2534113506102654e-06,9.495525474280437e-08,0.0013168702207829819,2.7231619827435445e-05,0.0001,0.0,800352.6
13,0.03479335351203956,9.000675567118199e-05,0.035363583936726325,0.0011849731230861146,2.354835784698429e-06,2.1237946545445103e-07,0.001345053233052059,5.9788939196625356e-05,0.0001,0.0,861723.6
14,0.03510771259513242,9.47956078502537e-05,0.033686093082438175,0.0016946851640681519,2.302509855490384e-06,8.955563022511169e-08,0.0013318384488036968,2.5688307599930013e-05,0.0001,0.0,923204.8
15,0.0354290535548918,9.828451024533799e-05,0.034576950237242166,0.0017953803804023841,2.3755925187355256e-06,2.0250284481854256e-07,0.00135272946993121,5.747077090024163e-05,0.0001,0.0,984614.4
16,0.03575216181413508,0.00010176386605762313,0.035468223632865524,0.0016592273101861713,2.429345312563529e-06,1.9258440858363193e-07,0.0013675915446270022,5.56453623151753e-05,0.0001,0.0,1045983.6
17,0.03608315588861405,0.00010396849141269437,0.036456168441298384,0.0009290594744848921,2.5031651581754786e-06,1.7574712993497411e-07,0.001389835478011025,4.8772748663448354e-05,0.0001,0.0,1107193.2
18,0.03639914394171991,8.080718973147986e-05,0.036281075790754416,0.0015032891925293491,2.3412007436126924e-06,2.1281203912623467e-07,0.0013181186130419007,0.0001070237210087269,0.0001,0.0,1168477.6
19,0.036735364437860824,7.968150936113511e-05,0.03717378178218291,0.000585212950559022,2.612035697809469e-06,1.6273088501303743e-07,0.001419234350172951,4.355388361768926e-05,0.0001,0.0,1229682.8
20,0.03706926777763653,7.032297292640526e-05,0.03720274337805625,0.0011604749393692884,2.517901614310018e-06,1.7963069414078914e-07,0.0013941658754944497,4.9907971739442434e-05,0.0001,0.0,1290852.0
21,0.03740056420664083,6.668905113595529e-05,0.03629026353390764,0.0012922175170725038,2.4470465628504293e-06,2.0374549374252686e-07,0.0013739227544995584,5.777148205324601e-05,0.0001,0.0,1352123.0
22,0.03774965116836535,6.836028343520798e-05,0.03806344033988878,0.0012106663688026176,2.723601018068513e-06,1.7379102493489936e-07,0.0014519869838369591,4.735106564175871e-05,0.0001,0.0,1413319.0
23,0.03808023585217475,7.733459905747157e-05,0.03820101716304049,0.0015879540494704084,2.479404389618708e-06,1.5457340242570838e-07,0.001384064863623496,4.339300577011376e-05,0.0001,0.0,1474431.6
24,0.03842534968068501,7.517006907674397e-05,0.03798716491052627,0.0015896293121229824,2.6655205714156724e-06,1.1771780652032357e-07,0.0014350735867670523,3.220858406731121e-05,0.0001,0.0,1535578.2
25,0.03876642776212906,8.024231604284293e-05,0.0378212690039814,0.0016066707281599823,2.509863559948808e-06,7.291367548886517e-08,0.0013944066038682032,1.9717268272603498e-05,0.0001,0.0,1596756.2
26,0.03912355274283402,7.098321287287717e-05,0.038816830336951144,0.0021039287678841726,2.774734183021314e-06,1.6375161954478824e-07,0.0014657769786412893,4.2034910656520466e-05,0.0001,0.0,1657855.2
27,0.03947026823988828,8.302081533857781e-05,0.037822402968316175,0.0021373610601953057,2.5724801160791267e-06,1.9495354616352064e-07,0.00141149388641034,5.313995124220831e-05,0.0001,0.0,1719043.2
28,0.03983016562972981,7.975012037001852e-05,0.04033177774630189,0.0007889907233599984,2.6880334762457584e-06,1.841768333666937e-07,0.001442751970440958,5.0751807483289485e-05,0.0001,0.0,1780058.0
29,0.04018581016952785,8.118496198427785e-05,0.03869803549757657,0.0018925058445109504,2.6281625638326227e-06,1.6102094534507064e-07,0.001427976968616167,4.5084475033272386e-05,0.0001,0.0,1841158.2
30,0.04053694059102709,8.263269674085107e-05,0.039629343107457235,0.0014172797594331733,2.620116458213659e-06,2.840858095180989e-07,0.0013994925218474659,0.0001268913047122327,0.0001,0.0,1902203.6
31,0.040905652252427,9.376285329078075e-05,0.04001172297629896,0.0021998906129305157,2.7132524287029892e-06,1.9944734154874788e-07,0.0014517748251957052,5.3530674531972044e-05,0.0001,0.0,1963187.2
32,0.04128994633359769,8.348657289650144e-05,0.04258498634060358,0.000993506049728983,2.9654298479103804e-06,2.1249391918955633e-07,0.001517687931260767,5.378406975916746e-05,0.0001,0.0,2023999.2
33,0.041651969934778085,7.769472655704577e-05,0.0406900395409848,0.0006041502487799217,2.6582294918538267e-06,1.030898679798087e-07,0.0014373112285069717,2.708595594281371e-05,0.0001,0.0,2084904.8
34,0.04202870552776863,7.431598265138288e-05,0.041808977360237434,0.0011158919601392755,2.9081191623333642e-06,1.763250368099857e-07,0.001503656798391487,4.600498949333163e-05,0.0001,0.0,2145782.0
35,0.04239495309905124,7.179136023728368e-05,0.04130703275864973,0.0006689735516770032,2.7207060995013997e-06,2.0939491421817029e-07,0.0014535883470096684,5.618528434757223e-05,0.0001,0.0,2206740.4
36,0.042785786670556734,7.996499997694597e-05,0.04191729014431801,0.0016567850916689158,2.9239807494614473e-06,2.0612638476687795e-07,0.0015081155489854788,5.322253696366742e-05,0.0001,0.0,2267636.0
37,0.04315980656157976,8.362424002275702e-05,0.04259127249848367,0.0010593213469197115,2.7938707497648497e-06,5.494817849910657e-08,0.0014761005788841855,1.2649145516782332e-05,0.0001,0.0,2328438.4
38,0.043546660190077954,0.00010038445582838187,0.04234698596783854,0.0014115767982940998,2.88586442851041e-06,1.2112171541546986e-07,0.0015007351816222244,3.3019686686474864e-05,0.0001,0.0,2389229.8
39,0.043919330278417566,8.711749900389586e-05,0.04433578387332177,0.0011326083729810243,2.786454274285858e-06,3.303615489702617e-07,0.001421322537213566,0.0001514040038778284,0.0001,0.0,2449939.0
40,0.04431335788346732,8.767555835346072e-05,0.043134158659141886,0.0014565103749292752,2.905057863784291e-06,1.1665272981278679e-07,0.0015070086585858473,2.94953285194921e-05,0.0001,0.0,2510768.0
41,0.044722761585178496,9.134110143282703e-05,0.04656333695160828,0.0014597702161607872,3.1539206693949332e-06,1.14713099696788e-07,0.0015693164430650361,2.953749006839502e-05,0.0001,0.0,2571264.4
42,0.04512338113266353,0.00010331337997708791,0.044221892772211786,0.0015708108796325837,2.9931570990211e-06,1.8191913250798917e-07,0.0015293966116346838,4.612187924624643e-05,0.0001,0.0,2631955.8
43,0.045528574508621085,9.427698495057558e-05,0.04566476990973377,0.0020320717619548567,3.1710304370485777e-06,2.1041451466729015e-07,0.0015714659607231098,5.207272639538856e-05,0.0001,0.0,2692624.4
44,0.0459246322365018,0.00013170842922902734,0.04548371285029963,0.0008850284693592335,2.9876399022587475e-06,3.408257733834261e-07,0.001500856618912913,0.00014400425193016386,0.0001,0.0,2753295.8
45,0.04633283249065083,0.00013144329262125963,0.04625830505561149,0.0011401379633152588,3.059018668529527e-06,2.003320537241677e-07,0.0015463782117328799,5.016108977319757e-05,0.0001,0.0,2813888.0
46,0.046754157703277295,0.00013128628697998452,0.04668431233667767,0.0007234726365617199,3.214647102347678e-06,1.908387773752963e-07,0.0015877596361346918,4.772494990878519e-05,0.0001,0.0,2874531.8
47,0.04716238942865615,0.0001254496322051883,0.04712601501408066,0.0007638304084352451,3.015479902894398e-06,3.0040663287860704e-07,0.001509878742859455,0.0001266253207775741,0.0001,0.0,2935017.8
48,0.04757379247588524,0.0001308731821366152,0.0465857289101483,0.002036256067593584,3.07347608166333e-06,2.1824701789619214e-07,0.001551451384295277,5.430753502031595e-05,0.0001,0.0,2995635.0
