iteration,true_perf_mean,true_perf_std,mc_perf_mean,mc_perf_std,bound_mean,bound_std,alpha_mean,alpha_std,beta_mean,beta_std,cum_samples_mean
0,0.045806519713803534,2.423800778383203e-05,0.044100554496039154,0.001970473537786179,3.8406910191962e-06,3.021190614088433e-07,0.0017118712908281285,6.791795929441159e-05,0.0001,0.0,60725.2
1,0.04639527209809957,1.607836467174268e-05,0.04717245706480733,0.0017119345599183357,4.342523994549998e-06,2.863093470123952e-07,0.001822633539249548,6.032824315256183e-05,0.0001,0.0,121211.2
2,0.046956335970827094,1.7104295253330876e-05,0.046978152829305966,0.0017179028818966233,3.920783806919341e-06,2.228314639486125e-07,0.0017318969833961483,4.949472134010007e-05,0.0001,0.0,181732.4
3,0.047527573736159866,2.5527139954914094e-05,0.04675862228341089,0.001338851002254689,4.111951209733874e-06,1.5641168735103712e-07,0.0017756439659825575,3.3617873552128216e-05,0.0001,0.0,242251.8
4,0.04810094220370833,3.613014696913576e-05,0.04821779547694771,0.0020470559350077,4.011375576817657e-06,3.08538635409283e-07,0.0017527449149458293,6.845739823898741e-05,0.0001,0.0,302676.4
5,0.04868367625238755,5.3519223112076144e-05,0.0461787798389197,0.0021185456789630896,4.09926876784188e-06,2.9874702139826017e-07,0.0017734009187415692,6.431612083464639e-05,0.0001,0.0,363231.0
6,0.04928030441763335,6.886620471490821e-05,0.04944407949934505,0.002833790292128812,4.259625227473112e-06,3.0953164368387664e-07,0.001807579614927225,6.659482281474632e-05,0.0001,0.0,423585.4
7,0.04988268282679266,0.00010082656868121631,0.04847080353395211,0.0024645761622335235,4.318590077517827e-06,4.4533639746663135e-07,0.0018198103939690347,9.75678584400724e-05,0.0001,0.0,483976.2
8,0.0504835497297524,0.00010965687892035559,0.050257487474664686,0.002671478438382029,4.330037114746973e-06,3.5109047703402334e-07,0.0018240479439758824,7.368383678369871e-05,0.0001,0.0,544232.2
9,0.05110048644471915,0.00010018596257335924,0.05102893915644513,0.0009486002965273197,4.45802651470368e-06,1.2920254710144783e-07,0.0018535098620554376,2.642401439119664e-05,0.0001,0.0,604477.6
10,0.051706061581867815,9.742839555523317e-05,0.04841372711573495,0.002091929262409083,4.177404404679381e-06,2.52489003187004e-07,0.0017944742599655561,5.46180315163388e-05,0.0001,0.0,664908.2
11,0.05233776170390052,0.00011315767131580595,0.05125582927877561,0.0022701360757385906,4.548986070176394e-06,4.4532529560242874e-07,0.0018715609995013822,9.010475829408406e-05,0.0001,0.0,725114.2
12,0.052966498261948734,9.800167099682761e-05,0.05158248004026036,0.0013919764987957188,4.432194103351079e-06,3.4928526948689615e-07,0.0018498233862821658,7.310149351122401e-05,0.0001,0.0,785261.8
13,0.053603136793670424,0.00011079484205057666,0.05298838481997559,0.0009174692320866446,4.499433147529884e-06,2.1994242947422102e-07,0.001865218313211043,4.569225327867957e-05,0.0001,0.0,845336.0
14,0.05423405299539108,0.00010108113206274856,0.05185857674408617,0.0006832050139000342,4.325648086960463e-06,1.881442673800232e-07,0.001830360865769113,3.906206851692368e-05,0.0001,0.0,905488.2
15,0.05489113734392663,0.00010079616414865191,0.05500341098983876,0.00233644830597948,4.7327293710416956e-06,4.099091090819482e-07,0.0019133792776567793,8.327068907222541e-05,0.0001,0.0,965460.0
16,0.0555558755925042,0.00011928399091421443,0.05478256281723219,0.0011009765358764758,4.846091625260638e-06,2.7757926492667803e-07,0.001938249497849454,5.630886390417505e-05,0.0001,0.0,1025430.8
17,0.05623174158578159,0.00013377426995114482,0.0566914718157011,0.001063719705378822,4.94582442752461e-06,2.7960939445494285e-07,0.0019583382560436433,5.5380199334323666e-05,0.0001,0.0,1085241.2
18,0.056871307381227344,0.0001499846506307797,0.05455294813945612,0.0009848957860514693,4.473421339242622e-06,6.183579506974645e-07,0.0018277467504647985,0.0001954317184980701,0.0001,0.0,1145229.2
19,0.05754891771459512,0.00016319449474476528,0.056671580874150494,0.0018195756122565089,4.853465968728211e-06,3.589477693540715e-07,0.0019425064056821293,7.309753293994755e-05,0.0001,0.0,1205038.8
20,0.05823171620714,0.00017918320820529585,0.05654248080401676,0.002544614975276607,4.78219240503288e-06,2.707887779111842e-07,0.0019299019571464928,5.416723466922789e-05,0.0001,0.0,1264812.0
21,0.058912014729153785,0.0001663432525968032,0.05726264147498676,0.002891436520950156,4.816507190937576e-06,2.8049789517494893e-07,0.001936746815180333,5.569642138287816e-05,0.0001,0.0,1324572.4
22,0.059614892208484836,0.00014957929936176172,0.05951188586014465,0.003259171661065569,5.089237754154292e-06,4.273279026602806e-07,0.0019915649650688186,8.288131589082802e-05,0.0001,0.0,1384167.0
23,0.06033322627555439,0.0001373541962091346,0.06007155369675229,0.00029755854490546516,5.29662590165593e-06,2.8069869425397313e-07,0.0020338229298905814,5.465250134307181e-05,0.0001,0.0,1443781.8
24,0.0610408768336544,0.00012138861309186686,0.05935365156807128,0.0028323391396936773,5.07202016074348e-06,4.639571801609548e-07,0.0019887416172438316,9.14236805507049e-05,0.0001,0.0,1503428.4
25,0.0617538549514027,0.0001312097870212459,0.0616298706591726,0.0019024932182508496,5.202938149438696e-06,2.986490618942099e-07,0.0020168586133061397,5.8054859358904285e-05,0.0001,0.0,1562885.2
26,0.06245827297510294,0.00018547831366168413,0.0620526624852208,0.0015573449824964807,5.137852971019872e-06,4.825878057310882e-07,0.001967828495473995,0.00016885980893647655,0.0001,0.0,1622320.0
27,0.06319439558462599,0.00017551010886867238,0.061807142149601216,0.0022203972131274695,5.265003470218361e-06,3.5941340677397464e-07,0.0020310290809343367,7.014481932729177e-05,0.0001,0.0,1681765.0
28,0.06394309330728762,0.000181397343585427,0.06456279401598428,0.0029196432441363834,5.54744058459628e-06,5.06845127639784e-07,0.002085734117692811,9.725070373568738e-05,0.0001,0.0,1741052.2
29,0.06471312462789165,0.0001936108099005808,0.06593771151193095,0.0023116482303875106,5.6792788487755446e-06,2.5268676435385324e-07,0.00211389177765205,4.797768899322515e-05,0.0001,0.0,1800257.4
